"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"122","16_834_A_1",16.834,21,25,44,16.7193479444444,4.58969088888889,0.7056,422.432586731022,38.4801284631071,127.323954473516,30060,NA,NA,16,16,834,"A","1",0,1985,"K","0004",1998,"","1-4",2003,224,1,1,1,85,60,1,2,3,2,2,5,"07/16/03 00:00:00","12/30/99 15:06:00",1,1,1,1,6,1,NA,NA,"0","1","",0,NA,246,0,6.5,0,1,"1",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS    AEREAS Y LOS PIES MAYORES DEL  IFN2.
20%  DE OCUPACION PARA RESTO DE  E.F.P.
HAN  TRAZADO UNA PISTA NUEVA POR  LA   PARCELA, PARA LO QUE HAN TALADO  ALGUN   PIE.
LA SANTOLINA ES   ""S.CHAMAECYPARISUS"".
EL MODELO DE   COMBUSTIBLE CAMBIA A 05 EN  LOS   CLAROS.",19,57,"07/16/03 00:00:00","12/30/99 13:48:46","07/16/03 00:00:00","12/30/99 15:20:26",92,52,120,204,12,353373,4,37,353373,3,38,"D",1,"16.834.A.1","IFN3","16_834",40.1966101694915,11207.5779156828,5843.95730374361,22.0146388333333,588.236669667645,0,19.0528379028379,9.93470418470418,21.829047942016,14.7542372881356,52.1429103389602,36.7051779389442,473.161310246502,27.9451978729826,52.0118738583345,-1.76535654675427,40.256187662596,"1997_2007",3.28787878787879,16.3030303030303,9.79545454545454,590.663636890325,29.8383467545055
"123","16_835_A_4",16.835,21,25,NA,5.75429027777778,5.2124625,NA,396.118969473162,314.773109670637,NA,30061,NA,NA,16,16,835,"A","4",0,1998,"","1-4",1985,"K","0004",2003,107,1,1,1,80,40,1,2,3,2,3,5,"07/16/03 00:00:00","12/30/99 12:12:00",1,1,1,1,5,0,NA,NA,"0","0","",0,NA,75,0,4.8,0,2,"3",2,"CENTRO PARCELA A1 NO ENCONTADO PORQUE NO HAN COINCIDIDO LOS PIES MAYORES EN LA ZONA DEL PINCHAZO.
PARCELA PINCHADA COMO A4 EN EL CRUCE DE COORDENADAS, ENTRE DOS CLAROS, CERCA DE  LA CIMA.
ALGUNOS PINOS LARICIOS TIENEN  PROCESIONARIA.",19,57,"07/16/03 00:00:00","12/30/99 11:16:27","07/16/03 00:00:00","12/30/99 12:20:27",64,52,293,388,13,353373,6,35,353373,5,36,"D",1,"16.835.A.4","IFN3","16_835",20.0133333333333,9648.32632788201,4696.83920946749,10.9667527777778,710.892079143799,0,13.5721393034826,6.60696517412935,14.0149724486464,7.81666666666667,48.6803519061584,39.0572951365756,280.795743362004,47.9818037417103,89.3041994210378,-1.76502894932243,40.2742017307081,"1997_2007",3.28787878787879,16.3030303030303,9.79545454545454,590.663636890325,29.8383467545055
"126","16_851_A_1",16.851,21,25,NA,16.5742513055556,5.72013055555556,NA,848.401949975197,346.604098289017,NA,30079,NA,NA,16,16,851,"A","1",0,1985,"M","0006",1998,"","3-4",2003,224,1,1,1,90,80,1,2,1,2,2,4,"09/12/03 00:00:00","12/30/99 11:01:00",1,1,1,1,8,1,NA,NA,"0","0","",0,NA,140,0,0.5,0,2,"1",1,"PARCELA LOCALIZADA POR FOTOS AEREAS Y  PIES IFN2. EL PIE 27 COMPROBADA LA SP.A  353G HAY  UN SILVESTRE DE 43CM QUE SE  VA POR  DISTANCIA. HAY ROSA SILVESTRE  FUERA DE 10M. PRESENTE TECNICO ROBERTO  BODES.",19,57,"09/12/03 00:00:00","12/30/99 09:30:20","09/12/03 00:00:00","12/30/99 11:10:31",100,52,50,140,10,77936,12,29,77936,11,30,"D",1,"16.851.A.1","IFN3","16_851",26.1651191969887,17259.80184118,10484.2080890006,22.2943818611111,1195.00604826421,0,14.4432757191902,8.77335148573458,15.4123096325253,12.6675031367629,60.7435020718863,48.4137031495761,549.799181164999,22.8362047268567,42.5029661645264,-1.7316016249954,40.1747430200655,"1997_2007",3.34090909090909,16.5151515151515,9.9280303030303,569.736361709508,28.5896976793975
"127","16_856_A_1",16.856,21,25,37,23.5467299722222,9.40261813888889,0.45900625,395.270143110005,99.7370976709211,31.8309886183791,30082,NA,NA,16,16,856,"A","1",0,1985,"K","0005",1998,"","1-4",2003,78,1,1,1,90,70,1,3,2,2,3,4,"07/10/03 00:00:00","12/30/99 14:46:00",1,1,1,1,6,2,NA,NA,"0","0","",0,NA,148,0,12,0,2,"2",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS  AEREAS Y EL CROQUIS.
EL SUBPISO LO  FORMAN ACEBO, GUILLOMO  Y  PRINCIPALMENTE ENEBRO.
PIE N2,N10,N18:DIAMETRO COMPR.
PIE  N7:ESPECIE    COMPROBADA.
PIE  N2,N26:ALTURA   COMPROBADA. PIE BIFURCACIONES   COMPROBADAS.
HAY VARIOS PIES MUERTOS EN  PIE, MEDIO DESCOMPUESTOS POR   PERFORADORES Y HONGOS.
LOS PINOS  GRANDES TIENEN LAS RAMAS  INFERIORES  SECAS, PERO CONSIDERO QUE ES  EL  PROCESO NATURAL DE AUTOPODA.",19,57,"07/10/03 00:00:00","12/30/99 13:03:29","07/10/03 00:00:00","12/30/99 14:55:46",112,52,227,115,12,353373,18,23,353373,17,24,"D",1,"16.856.A.1","IFN3","16_856",43.8511049723757,13750.5555964052,6203.15232641945,33.4083543611111,526.838229399305,0,26.1001476906552,11.7743018259936,28.4147579151009,15.621546961326,45.1120122596439,35.6240668762323,647.025838038179,27.889281156973,51.9078011230874,-1.72958356955174,40.2828266837257,"1997_2007",2.53787878787879,15.6212121212121,9.07954545454546,626.072729251601,32.813817852377
"128","16_860_A_1",16.86,21,25,NA,6.80768836111111,5.26600544444444,NA,206.689219428675,61.6813823893923,NA,30086,NA,NA,16,16,860,"A","1",0,1985,"M","0007",1998,"","3-4",2003,224,1,1,1,95,60,1,2,1,2,2,4,"09/12/03 00:00:00","12/30/99 14:11:00",1,1,1,1,8,1,NA,NA,"0","4","",0,NA,350,0,7,0,1,"2",1,"PARCELA LOCALIZADA CON FOTO AEREA Y  PIES TIPO IFN2. SE DEJO MARCA EN ROCA  INDICADA EN EL CROQUIS. PRESENTE  EL TECNICO ROBERTO BODES.",19,57,"09/12/03 00:00:00","12/30/99 12:30:21","09/12/03 00:00:00","12/30/99 14:15:12",67,52,370,110,10,77936,10,31,77936,9,32,"D",1,"16.860.A.1","IFN3","16_860",33.5699481865285,5635.11065064191,1793.57010535027,12.0736938055556,268.370601818067,0,20.997496046389,6.68318397469689,23.9335801451884,9.42746113989637,31.8284806908975,28.0830375057879,250.235276461147,64.7497027538003,120.512776016206,-1.71952126541158,40.1926277782998,"1997_2007",3.34090909090909,16.5151515151515,9.9280303030303,569.736361709508,28.5896976793975
"129","16_861_A_1",16.861,21,25,NA,9.61383427777778,2.50147222222222,NA,361.882972825838,28.2942121052258,NA,30087,NA,NA,16,16,861,"A","1",0,1985,"L","0006",1997,"","3-2",2004,224,1,1,1,90,65,1,2,3,2,2,4,"04/26/04 00:00:00","12/30/99 21:08:00",1,1,1,4,7,2,NA,NA,"0","4","",0,NA,145,0,9,0,2,"3",2,"REJON ENCONTRADO POR PIES DEL  IFN2. NO DEJO OCUPACION PARA OTRAS  ESPECIES.ARBOL N1 ESPECIE CORRECTA.",8,5,"04/26/04 00:00:00","12/30/99 20:58:40","04/26/04 00:00:00","12/30/99 21:11:12",13,52,253,272,1,421907,14,27,421907,13,28,"T",2,"16.861.A.1","IFN3","16_861",32.6974761255116,6527.61620373613,2870.66002466595,12.1153065,390.177184931064,0,16.7298767222625,7.35732414793329,19.8834310042033,10.6466575716235,43.9771569753581,32.5610989996767,270.175980559771,47.550575595505,88.5015934045574,-1.71884296984427,40.2286556198639,"1997_2007",3.09090909090909,16.3409090909091,9.71590909090909,592.009088711305,30.0269739519279
"130","16_862_A_1",16.862,25,21,NA,7.03594011111111,5.225336,NA,53.7590029999291,57.2957795130823,NA,30088,NA,NA,16,16,862,"A","1",0,1985,"L","0006",1998,"","3-2",2003,224,1,1,1,60,40,1,2,4,3,3,4,"10/15/03 00:00:00","12/30/99 12:22:00",1,1,1,1,5,0,NA,NA,"0","0","",0,NA,241,0,11.2,0,1,"2",2,"PARCELA LOCALIZADA MEDIANTE FOTOS  AEREAS Y PIES MAYORES.
10% DE OCUPACION PARA RESTO DE E.F.P.
NO HAY ENDRINO  EN   LA PARCELA.
ALGUN PINO TIENE PROCESIONARIA.
HAY  MANRUBIO Y    AJEDREA.
DEBAJO DE LOS PINOS EL MODELO CAMBIA A 08.",19,57,"10/15/03 00:00:00","12/30/99 11:13:59","10/15/03 00:00:00","12/30/99 12:31:00",77,52,395,306,10,64010,28,13,64010,27,14,"D",1,"16.862.A.1","IFN3","16_862",34.7219108280255,3856.03425544255,1322.82515144957,12.2612761111111,111.054782513011,0,34.7219108280255,11.9114649681529,37.4933514276049,11.9114649681529,34.3053267636948,34.3053267636948,212.833576665575,79.6647484636569,148.272804038851,-1.71850336319178,40.2466694523588,"1997_2007",3.09090909090909,16.3409090909091,9.71590909090909,592.009088711305,30.0269739519279
"131","16_868_A_1",16.868,21,25,NA,11.2374803055556,2.900349,NA,298.645408770659,51.0710528499326,NA,30093,NA,NA,16,16,868,"A","1",0,1985,"L","0006",1998,"","3-2",2003,224,1,1,1,98,60,1,3,2,2,3,4,"10/08/03 00:00:00","12/30/99 14:44:00",1,1,1,1,6,0,NA,NA,"0","0","",0,NA,61,0,6.5,0,1,"1",2,"LOCALIZADA MEDIANTE FOTOS AEREAS Y  CROQUIS.
SUBPISO FORMADO POR BOJ Y ENEBRO.
10% DE OCUPACION PARA RESTO DE E.F.P.
A 247G Y 25.2M MEDIDOS EN EL LATERAL  HAY UN PINO QUE NO ENTRA.
HAY BASTANTE AJEDREA.
ORIENTACION COMPROBADA.
",19,57,"10/08/03 00:00:00","12/30/99 13:38:07","10/08/03 00:00:00","12/30/99 15:00:29",82,52,300,390,10,64372,10,31,64372,9,32,"D",1,"16.868.A.1","IFN3","16_868",30.6020624303233,7241.55698423426,3423.88260685338,14.1378293055556,349.716461620591,0,20.7069377022654,9.79045307443366,22.6875912142558,12.3071348940914,47.2810282969199,40.2166844869135,299.269684052755,43.4495218404757,80.8686723008191,-1.70692073335593,40.2375318126709,"1997_2007",2.54545454545455,15.7121212121212,9.12878787878788,614.345453175631,32.1162771561122
"132","16_874_A_1",16.874,21,25,NA,12.4445042222222,7.79550561111111,NA,282.51770787068,130.436317805091,NA,30099,NA,NA,16,16,874,"A","1",0,1985,"L","0007",1998,"","3-2",2003,115,1,1,1,80,70,1,3,3,2,2,4,"09/30/03 00:00:00","12/30/99 11:12:00",1,1,1,1,6,0,NA,NA,"0","0","",0,NA,399,0,11,0,1,"1",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS AEREAS Y EL CROQUIS.
EL SUBPISO LO  FORMAN EL BOJ Y EL  ENEBRO.
20% DE  OCUPACION PARA RESTO DE E.F.P.
PIE  N8,N11:DIAMETRO COMPROBADO.
PIE        N9:ALTURA COMPROBADA, TIENE CASI TODA LA COPA SECA.
HAY BASTANTES PIES CON LA COPA DESPOBLADA DE  ACICULAS.
DURANTE LA LOCALIZACION Y EL LEVANTAMIENTO ESTUVO LLOVIENDO.",19,57,"09/30/03 00:00:00","12/30/99 10:01:09","09/30/03 00:00:00","12/30/99 11:32:24",91,52,354,65,10,64372,40,1,64372,39,2,"D",1,"16.874.A.1","IFN3","16_874",36.5397849462366,9578.73671320921,4195.8194486142,20.2400098333333,412.954025675771,0,23.1956491949298,10.1605001712915,24.9809854719349,13.2338709677419,43.8034740304336,36.217703490083,412.450035186613,37.1845261895797,69.2082015108644,-1.69516833916629,40.2373998888292,"1997_2007",2.54545454545455,15.7121212121212,9.12878787878788,614.345453175631,32.1162771561122
"133","16_878_A_1",16.878,21,25,NA,9.6704375,7.68957711111111,NA,148.544613552436,89.9755944946182,NA,30103,NA,NA,16,16,878,"A","1",0,1985,"L","0007",1998,"","4-1",2003,115,1,1,1,95,65,1,3,2,2,3,4,"10/02/03 00:00:00","12/30/99 12:06:00",1,1,1,1,6,0,NA,NA,"0","0","",0,NA,47,0,6,0,1,"2",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS  AEREAS Y EL CROQUIS.
20% DE OCUPACION PARA RESTO DE E.F.P.
EL SUBPISO LO FORMAN EL BOJ Y EL ENEBRO  PORQUE LA PRESENCIA DE GUILLOMO Y  QUEJIGO ES MINIMA.

A 252G Y 25.5M REDUCIDOS HAY UN PINO   SILVESTRE.
",19,57,"10/02/03 00:00:00","12/30/99 11:01:02","10/02/03 00:00:00","12/30/99 12:11:31",70,52,372,247,10,64372,30,11,64372,29,12,"D",1,"16.878.A.1","IFN3","16_878",37.4214673913043,6927.44171499507,2905.6033766159,17.3600146111111,238.520208047054,0,29.0434163701068,12.1817912218268,30.4416026419705,13.554347826087,41.9433825091081,36.2207812012112,327.187590542903,47.770389694693,88.9107135421644,-1.683590456013,40.2282599736878,"1997_2007",2.54545454545455,15.7121212121212,9.12878787878788,614.345453175631,32.1162771561122
"134","16_882_A_1",16.882,21,25,NA,18.6932536666667,9.38754722222222,NA,198.766840039212,109.215658726172,NA,30108,NA,NA,16,16,882,"A","1",0,1985,"M","0009",1998,"","4-3",2003,115,1,1,1,98,80,1,3,2,2,2,4,"10/08/03 00:00:00","12/30/99 11:22:00",1,1,1,1,6,2,NA,NA,"0","0","",0,NA,225,0,13,0,2,"3",2,"PARCELA LOCALIZADA MEDIANTE FOTOS  AEREAS Y LOS PIES MAYORES DEL IFN2.
EL SUBPISO LO FORMAN EL BOJ, EL  GUILLOMO Y ENEBRO.
20% DE OCUPACION PARA RESTO DE E.F.P.
RUMBOS COMPROBADOS
PIE N7:DIAMETRO COMPROBADO, TIENE UNA  HERIDA LONGITUDINAL EN EL TRONCO QUE  LE HA DEJADO UNA FRANJA SIN  CORTEZA.
PIE   N13:ESPECIE  COMPROBADA.
PIE  N14:DIAMETRO COMPROBADO.
PIE N15:DIAMETRO Y ALTURA  COMPROBADOS.PIE 16 ALTURA COMPROBADA.
LA REGENERACION ACTUA COMO MATORRAL  PARA EL MODELO DE COMBUSTIBLE.",19,57,"10/08/03 00:00:00","12/30/99 09:53:02","10/08/03 00:00:00","12/30/99 11:37:41",104,52,120,73,10,64372,12,29,64372,11,30,"D",1,"16.882.A.1","IFN3","16_882",41.2595744680851,10247.7675055433,4184.43102824185,28.0808008888889,307.982498765383,0,33.2738631143776,13.5865870463941,34.0719339561085,14.6648936170213,40.8326108684488,35.5430074257426,506.208186801272,38.8559976357866,72.3191604102455,-1.67254293777666,40.192098535782,"1997_2007",3.06818181818182,16.4166666666667,9.74242424242424,575.699998465451,29.1605524932615
"135","16_887_A_1",16.887,21,25,NA,23.7609699166667,23.4632236111111,NA,388.621003265277,498.685488354605,NA,30114,NA,NA,16,16,887,"A","1",0,1985,"L","0008",1998,"","4-1",2003,115,1,1,1,90,85,1,3,2,2,3,4,"10/02/03 00:00:00","12/30/99 17:25:00",1,1,1,1,8,2,NA,NA,"0","0","",0,NA,330,0,8.5,0,2,"2",2,"PARCELA LOCALIZADA MEDIANTE LAS FOTOS  AEREAS Y LA SILICONA DE LOS PIES TIPO.
20% DE OCUPACION PARA RESTO DE E.F.P.
EL SUBPISO LO FORMAN EL BOJ Y EL  ENEBRO.
PIE N3:ESPECIE COMPROBADA.
PIE      N8:DIAMETRO COMPROBADO.
PIE N30:ALTURA COMPROBADA.
EL PIE N39 DEL IFN2 TIENE   SU DIAMETRO COMPROBADO Y AHORA NO   ENTRA.
LOS PIES NO HAN CRECIDO MUCHO EN  DIAMETRO PORQUE HAY MUCHA DENSIDAD.
ALGUN PINO TIENE PROCESIONARIA.
DURANTE EL LEVANTAMIENTO ESTUVO  LLOVIENDO.",19,57,"10/02/03 00:00:00","12/30/99 14:23:36","10/02/03 00:00:00","12/30/99 17:30:38",187,52,362,67,10,64372,28,13,64372,27,14,"D",1,"16.887.A.1","IFN3","16_887",37.9624352331606,22110.6181529241,10516.8879039822,47.2241935277778,887.306491619882,0,24.9188058035714,11.8525988520408,26.031578575786,14.380829015544,47.564875080579,37.8817347391408,946.800013116955,23.3442135749567,43.4484771695438,-1.6604440218413,40.2099767764438,"1997_2007",2.5,15.6893939393939,9.09469696969697,613.254545341838,32.1164848185371
"136","17_1004_A_1",17.1004,21,25,NA,17.4443319444444,11.1117423611111,NA,629.546219341275,240.50080289442,NA,30236,NA,NA,17,17,1004,"A","1",0,1986,"L","9629",1997,"","3-1",2001,NA,1,1,1,100,85,1,2,1,3,2,4,"04/20/01 00:00:00","12/30/99 15:21:00",1,1,1,4,4,7,NA,NA,"0","0","",0,NA,270,0,9.5,0,3,"3",3,"ET10. EN LA TESELA HAY ZONAS CON MAYOR OCUPACION DE PINO LARICIOS Y OTRAS SPS.
DEJO UN 10% DE OCUP. AL RESTO DE SPS.
 A MAS DE 25 MTS. HAY  CLAREOS VIEJOS.
CORRECTAS SPS.
 EL PIE 2 TIENE LA DENDROMETRIA ESTIMADA PORQUE ES INACCESIBLE. 
NO  ENTRAN PIES POR DIAM. A : 132, 147 Y 268 G.
ENTRAN POR PENDIENTE LOS PIES: 15, 16, 18 Y  23.",19,6,"04/20/01 00:00:00","12/30/99 12:12:03","04/20/01 00:00:00","12/30/99 15:22:16",190,114,45,312,8,NA,NA,NA,NA,NA,NA,"D",6,"17.1004.A.1","IFN3","17_1004",29.15625,17320.832456691,10431.7223255455,28.5560743055556,870.047022235694,0,19.9079268292683,11.989837398374,20.4424502035642,14.4375,60.2264489979274,49.5176848874598,629.875031981795,23.4820841624269,43.7050832467979,2.53942172406979,42.2435162248756,"1997_2007",8.96212121212121,18.3787878787879,13.6704545454545,670.336362491954,28.3195390779126
"141","17_162_A_1",17.162,21,25,46,8.32734444444444,3.02646180555556,1.221025,297.089227104871,74.2723067762178,45.978094670992,30891,NA,NA,17,17,162,"A","1",0,1986,"M","3499",1997,"","4-4",2001,NA,1,1,1,80,70,1,3,1,1,2,4,"06/22/01 00:00:00","12/30/99 16:25:00",1,2,1,1,7,1,NA,NA,"4","2","0",0,NA,110,0,5.5,0,1,"1",2,"DEJO UN 20% DE OCUPACION PARA EL RESTO     DE ESPECIES. EL SUBPISO ES DE  MADROÑO.
EL PIE 17 IFN3 ENTRA POR  CORRECCION DE  PENDIENTE, Y ESTA  COMPROBADO QUE ES PINUS SILVESTRIS.",26,53,"06/22/01 00:00:00","12/30/99 14:34:05","06/22/01 00:00:00","12/30/99 16:30:54",117,29,145,245,10,NA,NA,NA,NA,NA,NA,"D",1,"17.162.A.1","IFN3","17_162",25.3108108108108,8344.67050513373,4038.99877802099,12.9685875,449.17061717046,0,18.5779527559055,8.99212598425197,19.1732496968304,10.5054054054054,48.4021361363058,41.5056059797117,293.389298467092,44.9139771825866,83.5943308154318,2.74499513591877,42.361234341241,"1997_2007",8.83333333333333,17.280303030303,13.0568181818182,691.945457978682,30.0104486456994
"142","17_1882_A_1",17.1882,25,21,33,15.3850355555556,6.425,3.78349877777778,120.533343568262,84.8826363156775,33.3871702841665,31174,NA,NA,17,17,1882,"A","1",0,1986,"M","9333",1997,"","4-4",2001,NA,1,1,2,95,85,1,2,1,1,2,4,"03/27/01 00:00:00","12/30/99 12:20:00",1,2,1,1,6,2,NA,NA,"4","0","",0,NA,340,0,11,0,2,"1",3,"ET20 POR VARIACION DE LA ESPECIE PRINCIPAL.
REJON ENCONTRADO POR PIES DEL IFN2.
HAN ENTRESACADO Y ABIERTO  UNA VIA  SACA  AL LADO DEL REJON Y SE LO HAN  LLEVADO,HEMOS PUESTO OTRO.
PINO    LARICIO  A 16.1M Y 107G  CON DM 30.5 Y 30.0CMS.
PSEUDOSUGA  A 28.3M Y  147G CON   DM 54.0  Y   52.2CMS.
PINO  LARICIO A 231G  Y 15.2M  CON DM 33.2  Y 31.2CMS SE VA  POR   POCO.
HAY  ALGUN PIE CON HIEDRA.
10% OCU RES  ESP. PIES 18,26 DM COMPROBADOS. PIES 7 Y 9 ALTURAS COMPROBADAS.",6,28,"03/27/01 00:00:00","12/30/99 10:31:30","03/27/01 00:00:00","12/30/99 12:42:08",131,180,205,25,12,NA,NA,NA,NA,NA,NA,"D",5,"17.1882.A.1","IFN3","17_1882",43.0071052631579,11943.7508733427,8284.54530441013,31.9548943333333,432.901445209955,0,27.59,19.1372549019608,30.6569703873904,27.0526315789474,69.3630116055121,62.9027027357781,600.585361921726,17.7662579801753,33.0667320088253,2.42182634012845,41.8467074377728,"1997_2007",7.37878787878788,16.2878787878788,11.8333333333333,779.409088134766,35.6981261741114
"179","17_841_A_1",17.841,25,21,45,20.2998548611111,12.2002097222222,1.22560902777778,466.854499736226,541.126806512444,45.978094670992,33167,NA,NA,17,17,841,"A","1",0,1986,"J","9709",1997,"","2-2",2001,NA,1,1,1,100,75,1,2,2,2,1,4,"03/15/01 00:00:00","12/30/99 13:46:00",1,2,1,1,5,5,NA,NA,"4","0","",0,NA,0,0,11,0,2,"3",3,"ET20 NO HAY HALEPENSIS SI NO     SILVESTRE.

10% DEMAS     ESPECIES.COMPROBADOS TODOS LOS    RUMBOS.
ENTRESACA POR HURONEO.
A 55G.   ENCINA NO ENTRA POR DISTANCIA.
COMPROBADAS TODAS LAS ALTURAS Y  DISTANCIAS.
ALGUNOS ARBOLES TIRADOS POR EL VIENTO.
ANTIGUOS BANCALES.",21,49,"03/15/01 00:00:00","12/30/99 10:56:00","03/15/01 00:00:00","12/30/99 13:51:38",176,29,45,80,10,NA,NA,NA,NA,NA,NA,"D",1,"17.841.A.1","IFN3","17_841",32.55,22223.3352203983,13351.3313371534,35.7602986111111,1308.6073098667,0,16.9824324324324,10.2027027027027,18.6530973444235,16,60.0779820163921,49.1551459293395,817.844831589254,17.2772789968358,32.1566395730361,2.76944566118476,42.3162568382189,"1997_2007",9.65151515151515,18.4621212121212,14.0568181818182,631.354545506564,26.2443079851571
"182","18_1018_A_1",18.1018,21,25,NA,24.1453631944444,16.28705625,NA,1446.54159387967,1000.90775322236,NA,8935,512945,4130996,18,18,1018,"A","1",0,1985,"j","0014",2002,"","2-2 ",2007,NA,1,1,2,95,90,1,2,1,2,2,4,"","",1,1,1,3,4,2,NA,NA,"0","4","",5,NA,280,NA,5.5,NA,2,"2",3,"LEVANTAMIENTO DE PARCELA EN 2 VECES.DIA 7 Y 9 DE AGOSTO.
18,PARCELA LOCALIZADA POR FOTOS Y PIES DE IFN 2.
18,EDAD CALCULADA TAMBIEN A PARTIR DE DATOS DE IFN 2.
18,[CLAESP. RESTO DE ESPECIES=0%]
18,[PIES MAYORES]
18,A 10.4 MTS Y NO 025 POR DIST. LATERAL REDUCIDA.
18,A 5.7 MTS Y 316 GR NO 025 POR Ø 130 118.
18,A 5 MTS Y 391 GR NO 025 POR DIST. LATERAL.
18,A 316 GR Y 5.7 MTS NO 025 POR Ø 130 118
18,A 5.0 MTS Y 391 GR NO 025 POR DIST LATERAL.
18,EROSION:
18,CARCAVAS EN V.
18,[PIESMAY 040-021]ENTRA POR DIST. REDUCIDA.
18,[PIESMAY 053-021]
18,ENTRA POR DIST. REDUCIDA.
18,TODOS LOS CAMBIOS DE FORMA 3 A FORMA 2 HAN SIDO COMPROBADOS.
18,[LOCALIZACIÓN ACCESO LEVANTAMIENTO]
18,NO SE ECHAN FOTOS POR ERROR DE CAMARA.",98,99,"08/07/07 00:00:00","12/30/99 14:57:48","08/13/07 00:00:00","12/30/99 01:01:41",NA,858,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T",NA,"18.1018.A.1","IFN3","18_1018",21.7314285714286,34546.5256251781,22750.3149208581,40.4324194444444,2447.44934710204,0,14.1153179190751,9.29552023121387,14.5031743585323,11.2171428571429,65.8541329675055,51.617144359716,1021.3350183711,18.0202533671794,33.5394706914962,-2.85327307785717,37.3249594188232,"1997_2007",2.84848484848485,16.0378787878788,9.44318181818182,641.345458258282,32.9856226339736
"183","18_1035_A_1",18.1035,21,25,NA,7.34399375,2.8223125,NA,636.619772367581,159.154943091895,NA,8614,509989,4126997,18,18,1035,"A","1",0,1984,"k","0013",2002,"","2-4 ",2007,NA,1,1,2,95,70,1,2,3,2,2,4,"","",1,2,1,1,4,0,NA,NA,"0","0","",5,NA,290,NA,6.5,NA,2,"2",2,"PARCELA LEVANTADA DIA 31-7 07
18,PARCELA LOCALIZADA POR PIES Y FOTOS DE IFN 2.
18,OCUPACION DE ESPECIES COMPROBADA.
18,[CLAESP. RESTO DE ESPECIES=0%]
18,AMBAS ESPECIES DE PINOS PRESENTAN ESTADO LATIZAL Y FUSTAL.
18,A 9.9 MTS Y 153 GR NO 025 POR DIST. LATERAL.
18,A 5.0 MTS Y 368 GR NO 021 POR DIST LATERAL.",98,99,"08/22/07 00:00:00","12/30/99 19:59:49","08/22/07 00:00:00","12/30/99 20:15:09",NA,858,210,0,11,1,137,137,1,138,138,"T",NA,"18.1035.A.1","IFN3","18_1035",16.725,9894.66281202313,4379.94403388896,10.16630625,795.774715459477,0,12.434,5.504,12.7538582397642,6.625,44.2657230175326,39.6113602391629,270.178736723898,53.5080407820533,99.5896855056242,-2.88718694398225,37.2889417404996,"1997_2007",4.96212121212121,18.7348484848485,11.8484848484848,517.572728105567,23.6891817302132
