"","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","FechaIni","HoraIni","FechaFin","HoraFin","Origen","PlotID0","PlotID"
"42085",42,685,"A","1",0,"2000","","3-1","1985","L","0004",2019,1,1,1,100,90,1,2,2,2,2,4,1,2,1,1,8,4,NA,NA,0,0,0,0,0,220,NA,6.5,NA,2,2,2,"Rejon localizado por ortofoto y pies ifn3.
[Identificación]

[Pies Mayores]
Pies 16 y 17 entran por diistancia al lateral.
Pie 18 tiene fumagina.
Pie n10 ifn3, esta duplicado y correponde a pie 32 ifn4.
Hay un hormiguero de hormiga roja.
Se observa pastoreo vacuno.
pie a R88 no entra por distancia para 225mm.
Pie a R387 no entra por dn para 125mm.
Pie a R390 no entra por dn para 125mm",2019-04-30,2000-01-01,2019-04-30,2000-01-01,42,"42.685","42.685.A.1"
"42088",42,689,"A","1",0,"1985","M","002","2019","","",2019,1,1,2,95,80,1,2,3,1,2,4,1,2,1,1,11,2,NA,NA,1,4,0,4,0,315,NA,1.5,NA,2,2,1,"[Identificación] PARCELA LOCALIZADA POR CROQUIS IFN3 Y PIES AYORES.
PARCELA SITUADA EN UNA REPOBLACION DE PINO SILVESTRE CON REBOLLO.
BAJO EL PINAR ABUNDA EL REBOLLO EN ESTADO 1, PROCEDENTE DE LOS TOCONES REBROTADOS DE LAS CORTAS.
CORTAS DE PINO Y REBOLLO.

[Pies Mayores] PIE 7 RUMBO COMPROBADO. SE HA INCLINADO.
PIE 21 DIST. LATERAL CINTA 9.98 MT.
021 A 12 GRY 10.7 MT NO POR DM 196-189.
021 A 84 GR Y 13.8 MT NO POR DM 209-215.
021 A 89 GR Y 11.7 MT NO POR DM 221-225.
043 A 128 GR Y 6.6 MT NO POR DM 103-108.
021 A 164 GR Y 12.2 MT NO POR DM 215-215. 
021 A 168 GR Y 11 MT NO POR DM 211-221.
021 A 207 GR Y 11 MT NO POR DM 202-215. 
021 A 248 GR Y 13 MT NO POR DM 221-227.
021 288 GR Y 10.09 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 203-195.
021 A 299 GR Y 10.03 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 164-161.
043 A 323 GRY 9.2 MT NO POR DM 118-121.
021 A 382 GR Y 10.10 MT, LATERAL CINTA, NO POR DIST. PENDIENTE 0.25 Y DM 118-122.
CAMBIO EL PIE PROPUESTO PARA BARRENEAR DE ROBLE PORQUE NO TIENE EL DIAMETRO MINIMO DE 100 MM.",2019-05-10,2000-01-01,2019-05-10,2000-01-01,42,"42.689","42.689.A.1"
"42094",42,701,"A","1",0,"2019","","","1985","M","0001",2019,1,1,1,70,40,1,2,3,2,2,4,1,2,1,1,11,4,NA,NA,1,0,0,0,0,230,NA,1.75,NA,1,1,1,"[Identificación] PARCELA LOCALIZADA POR CROQUIS IFN3 Y PIES MAYORES.
PARCELA SITUADA EN ROBLEDAL MEZCLADO CON SILVESTRE.
EL ENEBRO COMUN ES MUY ESCASO Y NO LE DOY OCUPACION.
[Pies Mayores] PIE 21 NO INCLINADO.
043 A118 GR Y 10.2 MT NO PORDIST. DM 156-167.
021 A 175 GR Y 15.2 MT NO POR DIST. DM 242-263.
043 A 182 GR Y 9.1 MT NO POR DM 110-112.
043 A 188 GR Y 8.3 MT NO POR DM 113-110.
043 A 195 GR Y 6.3 MT NO POR DM 117-115.
021 A 274 GR Y 11.3 MT NO POR DM 209-206.
021 A 283 GR Y 13.2 MT NO POR DM 215-208.
043 A 340 GR Y 7.5 MT O POR DM 109-108.
021 A 337 GR Y 12.3 MT NO POR DM 225-222.
043 A 356 GR Y 5.5 MT NO POR DM 122-124.",2019-04-26,2000-01-01,2019-04-26,2000-01-01,42,"42.701","42.701.A.1"
"42096",42,705,"A","1",0,"2000","","3-3","1985","M","0003",2019,1,1,1,70,60,1,1,3,1,3,4,1,2,1,1,5,1,NA,NA,0,0,0,0,0,50,NA,3.25,NA,1,2,2,"[Identificación] PARCELA LOCALIZADA POR EL AUXILIAR MIGUEL JULIO VOCES POR MEDIO DE GPS ORTOFOTO Y PIES MAYORES IFN3.
PARCELA SITUADA EN UN ROBLEDAL CON PINOS DISPERSOS Y CON AFLORAMIENTOS ROCOSOS.
HAY UN PINO PINASTER A 302 GR Y 17.6 MT CON DM 170-159 (ES EL UNICO QUE HAY POR A ZONA).
[ClaEsp] HAY ROBLES EN ESTADO 3, PREDOMINANDO EL ESTADO 2.
[Especies Presentes] NO HAY PINO PINASTER.
[Suelo] PEDREGOSIDAD Y MATERIA ORGANICA COMPROBADA.
[Fisiografía] PENDIENTE COMPROBADA.
[Matorral] FUERA DE 10 MT HAY ROSA.
[Pies Mayores] PIE 3 FORMA Y ALTURA COMPROBADOS.
021 A 94 GR Y 10.7 MT NO POR DM 214-212.
021 A 110 GR Y 8.8 MT NO POR DM 118-113 (PIE BIF. POR DEBAJO CON EL 003).
043 A 138 GR Y 5.3 MT NO POR DIST. DM 77-75.
[ClaEsp. Resto de especies=10%]",2019-06-13,2000-01-01,2019-06-13,2000-01-01,42,"42.705","42.705.A.1"
"42388",42,1174,"A","1",0,"1984","J","0002","2000","","1-1",2019,1,1,1,100,85,1,3,1,1,2,4,1,2,1,1,7,2,NA,NA,1,0,0,0,0,20,275,4.25,1,2,2,1,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
SUBPISO FORMADO POR TODAS AS ESPECIES EXCEPTO EL PINO.
[Suelo] ROCOSIDAD COMPROBADA.
[Pies Mayores] PIE 2 DANOS POR RAYO EN TRONCO.
PIES 10, 13, 17 Y 18 ALTURAS COMPROBADAS.
PIES 11, 18 Y 20 DIAMETROS COMPROBADOS.
PIE 14 ALGO DOMINADO.
PIE 16 FORMA COMPROBADA. BIFURCADO A 12.3 MT DE ALTURA.
021 A 27 GR Y 22.5 MT NO POR DM 383-374.
043 A 54 GR Y 10.17 MT LATERAL NO POR DIST. DM 160-164.
021 A 100 GR Y 20.6 MT NO POR DM 413-379.
021 A 152 GR Y 24.6 MT NO POR DM 393-400.
HAY DOS PIES DE 021 A 195 Y 197 GR Y 25.4 MT ESTAN SOLDADOS (PAE 42). DIAMETRO DEL MAYOR 453-449.
021 A 322 GR Y 20.8 MT O POR DM 407-423.
043 A 370 GR Y 10 MT ESTA JUSTO POR DIST. Y NO POR DM 117-119.",2019-07-18,2000-01-01,2019-07-18,2000-01-01,42,"42.1174","42.1174.A.1"
"42397",42,1187,"A","1",0,"1984","J","0003","2000","","1-1",2019,1,1,1,100,80,1,1,1,2,2,4,1,2,1,1,7,3,NA,NA,0,0,0,0,0,160,NA,1,NA,1,2,2,"[Identificación] PARCELA LOCALIZADA POR FOTOGRAFIA AEREA Y PIES MAYORES IFN3.
[ClaEsp] SOLO HAY UN PIE FUSTAL DE ROBLE Y POR ELLO COSIDERO SU ESTADO LATIZAL, SIENDO EL QUE MAS PREDOMINA..
[Suelo] ROCOSIDAD COMPROBADA.
[Selvicultura] CORTAS MUY ANTIGUAS QUE NO TENGO EN CUENTA.
[Localización] DISTANCIA FOTO 2 COMPROBADA.
[Pies Mayores]
PIES 2, 6, 8, 9 Y 18 ALTURAS COMPROBADAS.
PIE 5 DIAMETRO CON CINTA. PERIMETRO 329 CM. DIAMETRO Y FORMA COMPROBADOS.
PIE 6 FORMA COMPROBADA.
PIE 9 DIAMETROS COMPROBADOS.
PIE 13 AFECTADO POR DOMINANCIA.
PIE 14 DIST. LATERAL CINTA 14.98 MT.
PIE 17 DIAMETROS COMPROBADOS. PRESENTA DANOS POR MUERDAGO.
PIE 22 BIFURCADO A 7.5 MT DE ALTURA. AFECTADO POR DOMINANCIA.
TODOS LOS PIES ESTAN AFECTADOS POR PERFORADORES A NIVEL DE CORTEZA.
021 A 103 GR Y 22.5 MT ESTA BIF. POR DEBAJO QUEDANDO UN DIAMETRO INFERIOR A 425 MM EN AMBOS PIES.
021 A 132 GR Y 20.2 MT NO POR DM 385-406.
021 A 138 GR Y 19.3 MT NO POR DM 379-393.
043 A 94 GR Y 5.6 MT NO POR DM 101-96.
043 A 130 GR Y 10.2 MT NO POR DIST. NI DM 102-104.
021 A 264 GR Y 21.7 MT ESTA. BIF. POR DEBAJO TENIENDO AMBOS PIES UN DIAMETRO INFERIOR A 425 MM.
021 A 281 GR Y 13.8 MT NO POR DM 202-201.
021 A 381 GR Y 13.2 MT NO POR DM 205-216.
021 A 321 GR Y 14.8 MT NO POR DM 182-187.
043 A 373 GR Y 13.3 MT NO POR DM 190-199.
 
FUERA DE LA PARCELA HAY PINO PINASTER.

CAMBIO EL PIE PROPUESTO PARA BARRENAR DE ROBLE DEBIDO A SU EXCESIVO DIAMETRO Y BAJA CALIDAD.
PARCELA LEVANTADA POR EL AUXILIAR MIGUEL JULIO VOCES.",2019-08-22,2000-01-01,2019-08-22,2000-01-01,42,"42.1187","42.1187.A.1"
"42399",42,1194,"A","1",0,"2000","","2-2","1984","J","0011",2019,1,1,1,95,65,1,1,1,3,2,4,1,2,1,1,5,2,NA,NA,1,0,0,4,0,205,NA,0.5,NA,2,2,2,"REJON LOCALIZADO MEDIANTE ORTOFOTO Y PIES IFN3. TRATO LA MASA COMO NATURAL AL ESTAR A CABALL ENTRE LA PLANTACION  Y EL BOSQUE DE REBOLLO. SE OBSERVAN CORTAS ANTIGUAS. CAMBIO RUMBO FOTO 1 PARA MEJOR REFERENCIA.
[Pies Mayores]
PIE 001 IFN4 CALIDAD Y AGENTE COMPROBADOS. PIE 002 IFN4 ALTURA COMPROBADA. PIES 006,007 IFN4 ALTURSA COMPROBADAS. PIE 012 IFN4 PAE COMPROBADO. PIE 013,015 IFN4 ALTURA Y PAE COMPROBADOS. PIE 016 IFN4 CALIDAD, PAE Y AGENTE COMPROBADO. PIE 017 IFN4 ALTURA COMPROBADA. PIE 024 IFN4 ALTURA Y AGETE COMPROBADOS.",2019-05-10,2000-01-01,2019-05-10,2000-01-01,42,"42.1194","42.1194.A.1"
"42591",42,1521,"A","1",0,"2000","","1-1","1985","J","0583",2019,1,1,1,90,65,1,1,4,2,2,4,1,2,1,1,6,3,NA,NA,0,0,NA,0,NA,300,NA,3,NA,2,2,1,"[Identificación]parcela localizada con croquis y pies ifn3. no ha aparecido el rejon, ya que hay un monticulo junto a la carretera, donde debia de estar y debe ser nuevo. pero si ha aparecido el primer rejon y se ha centrado con los pies ifn3.
la parcela esta desplazada 13m-r.240.
[ClaEsp. Resto de especies=10%]
[Especies Presentes]
[Pies Mayores]
pie 1-444: no aparece el tocon, ha debido ser retirado al ensanchar la carretera.
43-r.243 a 2.4m no por diametro, medido a 1.25m por rama.
43-r.280 a 4.5m no por diametro.
43-r.329 a 2m no por diametro.
43-r.256 a 2.9m no por diametro.
[PiesMay 3-43]medido a 1.40m por rama.
[PiesMay 13-43]medido a 1.20m por rama.",2019-05-14,2000-01-01,2019-05-14,2000-01-01,42,"42.1521","42.1521.A.1"
"43221",42,2589,"A","1",0,"1985","L","0006","2000","","3-2",2019,1,1,1,95,85,1,2,2,1,3,4,1,2,1,1,8,2,NA,NA,1,0,0,0,0,80,NA,2.5,NA,2,2,2,"REJON LOCALIZADO MEDIANTE ORTOFTO Y PIES IFN3. PARCELA LOCALIZADA POR AUXILIAR POR SERGIO ZURITA MUNOZ. DEJO 10% R.SPP. HAY CALLUNA FUERA DE 10M. SE OBSERVAN CORTAS ANTIGUAS.
[Pies Mayores]
PIE 005 IFN4 CALIDAD Y ALTURA COMPROBADAS. PIES 010,015,020,022,035,038 IFN4 CALIDADES YAGENTES COMPROBADOS. PIE 017 IFN4 CALIDAD, ALTURA Y AGENTE COMPROBADOS. 021 A 226G Y 19.1M SE VA POR DIAMETRO. PIE 018 IFN4 CALIDAD Y AGENTE COMPROBADOS. PIE 019 IFN4 MEDIDO A 1.1M. PIES 021,023,025 IFN4 ALTURAS COMPROBADAS. PIE 032 IFN4 ESPECIE Y CALIDAD COMPROBADA. PIE 037 IFN4 MEDIDO CON CINTA METRICA(235CM).",2019-05-27,2000-01-01,2019-05-27,2000-01-01,42,"42.2589","42.2589.A.1"
"43470",42,3559,"N","N",0,"2019","","1-4",NA,"","",2019,1,1,2,100,95,1,1,3,2,2,4,1,2,1,1,7,3,NA,NA,0,0,NA,0,NA,290,NA,3.75,NA,1,2,2,"PARCELA DE NUEVA IMPLANTACION PINCHADA EN CRUCE DE COORDENADAS.
LA PARCELA CAE EN UNA PLANTACION DE 021 CON 071 Y 043 NATURARES.
[Pies Mayores]A 147 G Y 5.6 M UN 043 NO POR DIAMETRO 128-119.
PIE 12 MEDIDO A 1.0 M.
PIES 17-40 MEDIDOS A 1.4 M.
A 213 G UN 021 NO POR DISTANCIA 15.1 M.",2019-05-27,2000-01-01,2019-05-27,2000-01-01,42,"42.3559","42.3559.N.N"
