"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTHINB_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"25","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_484",71,21,96,0,NA,NA,497.84,NA,NA,NA,NA,30.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.21,NA,NA,27.85,NA,NA,40.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.38,NA,NA,23.25,NA,NA,NA,NA,592.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"26","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_484",71,21,96,0,0.88,0.12,497.84,441.25,56.59,NA,0,30.33,25.48,4.85,2144.19,2144.19,1086.87,159.48,159.48,615.75,609.15,577.44,856.42,NA,NA,52.25,52.25,37.2,14.25,14.25,28,26.21,25.36,32.85,27.85,27.11,33.02,40.77,40.35,32.85,1321.69,1298.58,856.42,28,28,25,7,7,15,19.38,19.4,19.25,23.26,23.3,19.25,73.94,57.06,592.01,519.99,91.29,872.12,1149.22,19.27,20.7,302.44,NA,NA,262.87,39.57,0,0,19.23,128.89,112.84,18.39,2.35,276.47,19.23,113.38,92.47,238.8,0,0,0,15.51,20.37,18.39,2.35,37.68,169.36,8.61,27.5,14.09,2.3,42.41,264.26,NA,151.42,8.61,25.69,14.09,34.39,234.21,17.93,0,1.8,2.3,8.02,30.06,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"27","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_484",71,21,101,5,0.88,0.12,497.84,441.25,56.59,NA,0,32.43,27.29,5.14,2250.67,2250.67,1145.05,171.63,171.63,663.38,651.33,618.45,907.77,NA,NA,53.53,53.53,38.18,14.78,14.78,29.06,27.14,26.28,33.83,28.8,28.06,34,41.96,41.55,33.83,1399.74,1376.43,907.77,24.6,24.6,22.94,16.34,16.34,21.43,20.24,19.98,22.27,23.37,23.3,22.27,74.58,55.69,624.68,557.33,95.98,872.12,1149.22,19.18,20.61,329.55,NA,0,279.79,49.76,0,0,21.97,154.08,117.21,21.55,2.76,303.12,21.97,128.13,92.19,255.38,0,0,0,25.95,25.02,21.55,2.76,47.74,183.04,11,29.15,15.3,1.95,45.33,285.77,NA,160.51,10.99,27.52,15.3,36.83,251.15,22.53,0,1.63,1.95,8.5,34.62,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"28","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_484",71,21,106,10,0.89,0.11,497.84,441.25,56.59,NA,0,34.43,29,5.43,2339.72,2339.72,1203.82,184.77,184.77,706.58,691.52,657.17,959.36,NA,NA,54.58,54.58,39.15,15.34,15.34,29.99,28.01,27.14,34.79,29.67,28.93,34.95,43.04,42.64,34.79,1471.71,1448.65,959.36,24.66,24.66,23.04,16.56,16.56,21.59,20.4,20.15,22.39,23.46,23.39,22.39,72.83,54.51,655.43,592.62,100.65,872.12,1149.22,19.1,20.53,351.43,NA,0,298.78,52.65,0,0,28.16,172.77,120.67,21.61,2.67,324.38,28.16,145.35,97.27,273.83,0,0,0,27.42,23.41,21.61,2.67,50.55,195.22,12.42,30.99,16.17,2.06,48.12,304.97,NA,171.28,12.41,29.24,16.17,39.14,268.23,23.94,0.01,1.75,2.06,8.99,36.74,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"29","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_484",71,21,111,15,0.89,0.11,497.84,441.25,56.59,NA,0,36.35,30.64,5.71,2422.47,2422.47,1259.51,197.81,197.81,748.22,730.16,694.45,1008.61,NA,NA,55.54,55.54,40.05,15.87,15.87,30.87,28.83,27.95,35.68,30.49,29.74,35.84,44.03,43.65,35.68,1539.56,1516.8,1008.61,24.7,24.7,23.12,16.76,16.76,21.73,20.55,20.3,22.49,23.54,23.47,22.49,71.27,53.46,684.66,626.61,105.07,872.12,1149.22,19.04,20.46,372.51,NA,0,317.11,55.4,0,0,34.63,185.48,124.09,19.24,2.29,344.89,34.63,154.79,100.69,291.8,0,0,0,30.7,23.4,19.24,2.29,53.1,206.95,13.83,32.77,17,2.16,50.8,323.52,NA,181.68,13.81,30.9,17,41.36,284.74,25.28,0.02,1.87,2.16,9.45,38.78,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"30","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_484",71,21,116,20,0.89,0.11,497.84,441.25,56.59,NA,0,38.2,32.22,5.97,2499.48,2499.48,1312.31,210.73,210.73,788.31,767.27,730.29,1055.6,NA,NA,56.41,56.41,40.88,16.38,16.38,31.68,29.59,28.71,36.51,31.26,30.49,36.66,44.95,44.58,36.51,1603.55,1581.11,1055.6,24.74,24.74,23.19,16.95,16.95,21.85,20.68,20.43,22.59,23.6,23.54,22.59,69.86,52.52,712.45,659.32,109.26,872.12,1149.22,18.99,20.4,392.8,NA,0,334.78,58.02,0,0,35.92,203.91,124.89,19.41,2.23,364.29,35.92,167.98,101.46,308.65,0,0,0,35.93,23.43,19.41,2.23,55.64,218.24,15.24,34.47,17.8,2.26,53.38,341.4,NA,191.68,15.2,32.49,17.8,43.49,300.67,26.56,0.04,1.98,2.26,9.89,40.73,"CS_IFN2_PsylFsyl__Output_Plot_1_484.xlsx"
"31","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_909",71,21,96,0,NA,NA,287.19,NA,NA,NA,NA,24.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.64,NA,NA,32.81,NA,NA,42.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,19.22,NA,NA,NA,NA,444.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"32","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_909",71,21,96,0,0.8,0.2,287.19,202.3,56.59,NA,0,24.29,16.3,6.41,3674.53,3674.53,1213.04,162.86,162.86,998.18,845.62,805.88,1132.08,NA,NA,68.4,68.4,39.3,14.4,14.4,35.65,30.64,29.16,37.94,32.81,32.03,37.97,42.73,39.51,37.94,1493.93,1320.62,1132.08,26,26,19,5.5,12,10,17.2,18.65,16,19.14,20.73,16,56.13,44.78,444.34,334.71,116.14,846.11,1141.39,30.83,33.13,207.72,NA,NA,164.29,43.43,0,0,41.37,119.86,58.27,11.51,1.06,190.41,41.37,93.99,43.4,149.23,0,0,0,25.87,14.86,11.51,1.06,41.17,113.89,10.75,19.55,9.42,3.94,32.61,190.16,NA,93.63,10.73,16.44,9.42,22,152.22,20.26,0.03,3.11,3.94,10.6,37.93,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"33","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_909",71,21,101,5,0.8,0.2,287.19,202.3,56.59,NA,0,25.71,17.37,6.76,3787.89,3787.89,1281.68,176.28,176.28,1057.97,895.28,858.64,1195.46,NA,NA,69.45,69.45,40.4,14.98,14.98,36.7,31.58,30.21,38.99,33.76,33.06,39.01,43.9,40.75,38.99,1573.58,1398.57,1195.46,20.91,20.91,18.94,5.5,13.43,18.57,16.48,16.84,18.8,19.16,18.73,18.8,52.17,43.65,465.16,356.98,121.71,846.11,1141.39,30.79,33.09,212.43,NA,0,158.83,53.59,0,0,37.91,130.45,53.85,15.34,1.41,195.69,37.91,95.42,36.39,144.66,0,0,0,35.04,17.46,15.34,1.41,51.02,114.75,15.62,20.27,11.27,3.21,34.64,199.77,NA,89.8,15.54,17.52,11.27,23.44,157.57,24.95,0.08,2.76,3.21,11.2,42.19,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"34","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_909",71,21,106,10,0.8,0.2,287.19,202.3,56.59,NA,0,27.02,18.31,7.13,3881.14,3881.14,1347.71,190.68,190.68,1118.47,940.74,905.29,1259.41,NA,NA,70.3,70.3,41.42,15.58,15.58,37.74,32.43,31.12,40.02,34.61,33.95,40.04,44.95,41.81,40.02,1646.01,1466.68,1259.41,20.87,20.87,18.96,5.5,13.57,18.61,16.54,16.92,18.83,19.18,18.76,18.83,51,42.68,484.03,376.68,127.29,846.11,1141.39,30.76,33.06,223.95,NA,0,167.62,56.33,0,0,39.16,139.41,52.1,15.11,1.37,206.39,39.16,102.76,36.79,152.69,0,0,0,36.65,15.32,15.11,1.37,53.7,121.03,17.19,21.43,11.88,3.4,36.51,211.44,NA,94.7,17.04,18.47,11.88,24.72,166.81,26.33,0.15,2.96,3.4,11.8,44.63,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"35","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_909",71,21,111,15,0.8,0.2,287.19,202.3,56.59,NA,0,28.29,19.24,7.48,3968.92,3968.92,1411.52,205.37,205.37,1177.3,985.11,950.95,1321.35,NA,NA,71.09,71.09,42.39,16.17,16.17,38.72,33.24,31.99,40.99,35.42,34.8,41.02,45.93,42.82,40.99,1715.77,1532.62,1321.35,20.84,20.84,18.98,5.5,13.72,18.65,16.6,16.99,18.86,19.2,18.8,18.86,49.94,41.8,502.26,395.99,132.66,846.11,1141.39,30.74,33.03,235.22,NA,0,176.25,58.97,0,0,47.48,151.55,50.6,14.87,1.36,216.73,47.48,109.05,36.43,160.44,0,0,0,42.5,14.17,14.87,1.36,56.29,127.18,18.81,22.55,12.48,3.57,38.34,222.93,NA,99.52,18.55,19.4,12.48,25.96,175.91,27.66,0.26,3.15,3.57,12.38,47.02,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"36","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_909",71,21,116,20,0.8,0.2,287.19,202.3,56.59,NA,0,29.53,20.14,7.82,4051.71,4051.71,1473.14,220.32,220.32,1234.42,1028.36,995.58,1381.28,NA,NA,71.82,71.82,43.31,16.75,16.75,39.64,34.01,32.83,41.91,36.18,35.6,41.94,46.87,43.77,41.91,1782.9,1596.39,1381.28,20.81,20.81,19,5.5,13.86,18.68,16.65,17.07,18.88,19.21,18.83,18.88,48.97,41,519.88,414.87,137.82,846.11,1141.39,30.71,33,246.21,NA,0,184.7,61.51,0,0,50.77,161.97,53.35,14.65,1.34,227.2,50.77,117.68,39.39,168.41,0,0,0,44.29,13.96,14.65,1.34,58.78,133.17,20.46,23.66,13.06,3.75,40.12,234.22,NA,104.22,20.08,20.31,13.06,27.18,184.85,28.95,0.39,3.35,3.75,12.94,49.37,"CS_IFN2_PsylFsyl__Output_Plot_1_909.xlsx"
"37","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_917",21,71,96,0,NA,NA,930.46,NA,NA,NA,NA,27.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.63,NA,NA,19.4,NA,NA,37.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08,NA,NA,11.55,NA,NA,NA,NA,619.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"38","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_917",21,71,96,0,0.86,0.14,930.46,614.13,61.68,NA,0,27.51,21.28,4.91,2018.86,2018.86,1432.01,49.64,96.77,402.93,295.63,346.51,796.81,NA,NA,50.7,50.7,42.7,7.95,11.1,22.65,16.63,18.72,31.05,19.4,21,31.85,37.86,35.47,31.05,1174.1,1043.28,796.81,15,15,15,4,4,4,7.08,7.08,9.39,11.75,11.57,9.39,42.56,31.02,619.4,430.77,93.6,832.07,1137.09,27.91,29.99,134.02,NA,NA,113.87,20.15,0,0,15.76,43.02,44.17,3.39,1.57,117.25,15.76,36.59,36.35,98.56,0,0,0,6.43,7.82,3.39,1.57,18.69,75.85,12.98,25.56,19.22,6.74,36.86,177.2,NA,66.44,12.87,21.46,19.22,28.72,148.71,9.42,0.11,4.1,6.74,8.14,28.5,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"39","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_917",21,71,101,5,0.86,0.14,930.46,614.13,61.68,NA,0,29.04,22.48,5.24,2096.42,2096.42,1498.09,49.64,102.86,441.1,312.06,366.07,849.81,NA,NA,51.66,51.66,43.67,7.95,11.44,23.7,17.07,19.27,32.11,19.93,21.59,32.89,38.79,36.35,32.11,1230.66,1093.23,849.81,12.27,12.27,12.04,6,8.27,10.5,8.88,9.63,11.25,11.73,11.58,11.25,52.03,30.23,646.87,455.55,98.94,832.07,1137.09,27.96,30.04,157.22,NA,0,131.95,25.26,0,0,14.46,52,52.57,6.36,1.45,140.87,14.46,43.31,42.42,117.17,0,0,0,8.7,10.15,6.36,1.45,23.7,87.73,14.6,25.73,19.6,4.29,39.02,190.97,NA,75.92,14.43,22.67,19.6,30.34,162.96,11.81,0.17,3.06,4.29,8.68,28.01,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"40","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_917",21,71,106,10,0.86,0.14,930.46,614.13,61.68,NA,0,30.61,23.73,5.57,2162.14,2162.14,1571.17,49.64,110.16,478.33,329,386.36,903.43,NA,NA,52.47,52.47,44.73,7.95,11.84,24.68,17.52,19.85,33.15,20.47,22.18,33.92,39.69,37.18,33.15,1285.67,1141.29,903.43,12.23,12.23,12.02,6,8.33,10.56,8.9,9.66,11.27,11.7,11.57,11.27,50.82,29.47,674.91,481.26,104.29,832.07,1137.09,28.03,30.12,166.01,NA,0,139.27,26.74,0,0,14.97,54.17,55,6.63,1.41,149.09,14.97,45.08,44.49,124.02,0,0,0,9.09,10.52,6.63,1.41,25.07,92.63,16.25,27.25,20.69,4.59,41.25,202.65,NA,80.08,16,23.93,20.69,32.02,172.71,12.55,0.26,3.32,4.59,9.22,29.94,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"41","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_917",21,71,111,15,0.86,0.14,930.46,614.13,61.68,NA,0,32.16,24.95,5.9,2224.27,2224.27,1641.34,49.64,117.51,515.61,345.61,406.25,955.9,NA,NA,53.22,53.22,45.71,7.95,12.23,25.62,17.95,20.41,34.14,20.98,22.74,34.89,40.55,37.97,34.14,1339.39,1187.5,955.9,12.18,12.18,11.98,6,8.37,10.6,8.92,9.68,11.27,11.67,11.54,11.27,49.67,28.78,702.12,506.5,109.49,832.07,1137.09,28.1,30.19,174.47,NA,0,146.33,28.14,0,0,15.45,62.82,55.09,6.94,1.35,156.48,15.45,51.13,44.24,130.01,0,0,0,11.69,10.85,6.94,1.35,26.46,97.34,17.98,28.74,21.77,4.89,43.43,214.16,NA,84.08,17.63,25.16,21.77,33.67,182.31,13.26,0.35,3.58,4.89,9.76,31.84,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"42","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_917",21,71,116,20,0.86,0.14,930.46,614.13,61.68,NA,0,33.67,26.14,6.21,2283,2283,1708.65,49.64,124.89,552.77,361.85,425.71,1007.12,NA,NA,53.91,53.91,46.64,7.95,12.61,26.53,18.37,20.94,35.08,21.46,23.28,35.81,41.35,38.71,35.08,1391,1231.87,1007.12,12.13,12.13,11.94,6,8.41,10.63,8.93,9.7,11.27,11.64,11.51,11.27,48.61,28.15,728.48,531.23,114.52,832.07,1137.09,28.16,30.26,182.7,NA,0,153.2,29.5,0,0,15.91,69.65,53.02,7.14,1.11,163.33,15.91,55.22,41.88,135.62,0,0,0,14.44,11.13,7.14,1.11,27.71,101.94,19.78,30.21,22.83,5.18,45.57,225.51,NA,87.99,19.33,26.36,22.83,35.29,191.79,13.95,0.45,3.85,5.18,10.28,33.72,"CS_IFN2_PsylFsyl__Output_Plot_1_917.xlsx"
"43","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_919",21,71,96,0,NA,NA,395.69,NA,NA,NA,NA,23.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.19,NA,NA,27.55,NA,NA,39.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.69,NA,NA,14.61,NA,NA,NA,NA,462.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"44","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_919",21,71,96,0,0.88,0.12,395.69,311.24,10.19,NA,0,23.59,16.41,4.32,4976.41,1176.28,4976.41,82.52,82.52,3515.14,596.16,527.15,4245.77,NA,NA,79.6,38.7,79.6,10.25,10.25,66.9,24.19,23.26,73.25,27.55,25.91,73.52,40.31,36.35,73.25,1376.67,1039.26,4245.77,19,15.5,19,5,5.5,16.5,9.69,10.2,17.75,14.53,14.28,17.75,40.05,36.04,462.47,334.67,65.27,832.07,1137.09,34.61,37.19,141.88,NA,NA,112.99,28.89,22.06,22.06,21.72,74.89,37.22,0,0,128.77,0,48.84,36.72,101.24,22.06,22.06,21.72,26.05,0.5,0,0,27.53,79.32,14.8,19.59,13.18,2.55,29.3,158.73,NA,64.45,10.31,16.54,13.18,22.14,126.63,14.87,4.48,3.05,2.55,7.16,32.11,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"45","CS_IFN2_PsylFsyl.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_919",21,71,101,5,0.88,0.12,395.69,311.24,10.19,NA,0,24.74,17.47,4.42,5060.91,1240.64,5060.91,88.41,88.41,3610.04,625.22,561.15,4335.48,NA,NA,80.27,39.74,80.27,10.61,10.61,67.8,24.81,24.02,74.04,28.21,26.73,74.3,41.36,37.44,74.04,1442.29,1102.08,4335.48,15.91,14.49,15.91,5,9.16,15.65,11.03,11.98,15.78,14.48,14.32,15.78,44.48,35.01,480.47,356.66,66.46,832.07,1137.09,34.72,37.31,150.74,NA,0,124.35,26.39,19.37,19.37,19.23,80.58,36.67,0,0,138.79,0,56.76,36.67,113.81,19.37,19.37,19.23,23.83,0,0,0,24.98,84.3,17.12,21.03,13.78,2.92,30.88,170.02,NA,70.62,12.2,17.61,13.78,23.57,137.78,13.68,4.92,3.41,2.92,7.31,32.25,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"46","CS_IFN2_PsylFsyl.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_919",21,71,106,10,0.88,0.12,395.69,311.24,10.19,NA,0,25.89,18.53,4.5,5140.15,1305.91,5140.15,95.4,95.4,3695.11,654.3,595.43,4417.63,NA,NA,80.9,40.78,80.9,11.02,11.02,68.59,25.42,24.77,74.75,28.86,27.53,75,42.35,38.47,74.75,1506.13,1163.45,4417.63,15.8,14.44,15.8,5,9.23,15.55,11.04,11.99,15.68,14.43,14.28,15.68,43.44,34.08,498.33,378.86,67.54,832.07,1137.09,34.83,37.43,158.51,NA,0,131.85,26.66,19.62,19.62,19.5,88.6,32.5,0,0,146.05,0,64.49,32.5,120.59,19.62,19.62,19.5,24.11,0,0,0,25.45,88.65,19.37,22.21,14.64,3,32.46,180.33,NA,74.8,14.24,18.69,14.64,25.01,147.38,13.85,5.12,3.52,3,7.45,32.95,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"47","CS_IFN2_PsylFsyl.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_919",21,71,111,15,0.89,0.11,395.69,311.24,10.19,NA,0,27.02,19.58,4.58,5215.09,1369.17,5215.09,102.58,102.58,3775.8,682.82,629.15,4495.44,NA,NA,81.49,41.75,81.49,11.43,11.43,69.34,26.01,25.5,75.41,29.49,28.3,75.66,43.3,39.44,75.41,1568.01,1223.18,4495.44,15.7,14.39,15.7,5,9.3,15.45,11.05,12,15.58,14.39,14.24,15.58,42.48,33.23,515.69,400.72,68.56,832.07,1137.09,34.94,37.55,166.09,NA,0,139.18,26.91,19.93,19.93,19.76,94.44,30.33,0,0,152.82,0,70.06,30.33,127.28,19.93,19.93,19.76,24.38,0,0,0,25.55,92.89,21.68,23.37,15.48,3.08,34.01,190.52,NA,78.89,16.36,19.75,15.48,26.43,156.91,14,5.32,3.63,3.08,7.58,33.61,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"48","CS_IFN2_PsylFsyl.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_919",21,71,116,20,0.89,0.11,395.69,311.24,10.19,NA,0,28.12,20.61,4.65,5286.07,1430.41,5286.07,109.94,109.94,3852.41,710.76,662.25,4569.24,NA,NA,82.04,42.68,82.04,11.83,11.83,70.04,26.58,26.2,76.04,30.08,29.04,76.27,44.19,40.37,76.04,1627.92,1281.19,4569.24,15.6,14.35,15.6,5,9.36,15.36,11.05,12.01,15.48,14.34,14.19,15.48,41.59,32.44,532.55,422.2,69.53,832.07,1137.09,35.06,37.67,173.48,NA,0,146.34,27.15,20.15,20.15,20,104.9,29.9,0,0,158.78,0,80.27,29.9,132.79,20.15,20.15,20,24.64,0,0,0,25.99,97.03,24.04,24.52,16.32,3.16,35.52,200.58,NA,82.88,18.53,20.78,16.32,27.82,166.34,14.15,5.51,3.73,3.16,7.7,34.25,"CS_IFN2_PsylFsyl__Output_Plot_1_919.xlsx"
"49","CS_IFN2_PsylFsyl.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","17_1242",21,71,89,0,NA,NA,622.47,NA,NA,NA,NA,13.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.32,NA,NA,16.71,NA,NA,27.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,NA,NA,14,NA,NA,NA,NA,326.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylFsyl__Output_Plot_17_1242.xlsx"
"50","CS_IFN2_PsylFsyl.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","17_1242",21,71,89,0,0.72,0.28,622.47,406.73,88.42,NA,0,13.65,8.06,4.04,837.25,671.96,837.25,52.81,52.81,150.66,219.37,198.19,457.34,NA,NA,32.65,29.25,32.65,8.2,8.2,13.85,15.32,14.56,22.99,16.71,15.89,24.13,27.58,23.97,22.99,604.5,458.76,457.34,21,14,21,6,6,12,9.17,8.53,14.48,14.26,12.77,14.48,59.82,51.72,326.14,162.36,83.2,863.02,1146.5,28.1,30.2,74.99,NA,NA,46.39,28.6,0,0,0,9.41,36.47,16.04,5.13,67.29,0,4.56,20.32,40.33,0,0,0,4.86,16.15,16.04,5.13,26.96,39.84,0.58,9.59,7.03,2.23,17.57,76.85,NA,27.16,0.58,8.13,7.03,10.88,53.79,12.68,0,1.46,2.23,6.69,23.06,"CS_IFN2_PsylFsyl__Output_Plot_17_1242.xlsx"
