"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_unwinding_sp1","V_veneer_sp1","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_chips_sp2","WSW","WTHICKB","WSTB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSTB_sp2","WTHINB_sp2","WR_sp2","WT_sp2","File_name"
"26","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","19_5",NA,NA,92,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1108.54,766.25,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_19_5.xlsx"
"27","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","19_5",NA,NA,97,5,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1108.54,766.25,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_19_5.xlsx"
"28","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","19_5",NA,NA,102,10,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1108.54,766.25,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_19_5.xlsx"
"29","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","19_5",NA,NA,107,15,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1108.54,766.25,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_19_5.xlsx"
"30","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","19_5",NA,NA,112,20,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1108.54,766.25,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_19_5.xlsx"
"31","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","22_107",21,43,93,0,NA,NA,653.88,NA,NA,NA,NA,14.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.18,NA,NA,16.96,NA,NA,32.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,NA,NA,10.71,NA,NA,NA,NA,350.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"32","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","22_107",21,43,93,0,0.52,0.48,653.88,144.58,509.3,NA,0,14.77,9.68,5.09,1790.76,1790.76,356.33,52.17,157.25,52.17,225.89,669.37,99.99,NA,NA,47.75,47.75,21.3,8.15,14.15,8.15,14.18,27.04,10.53,16.96,29.19,11.28,33.48,32.52,17.85,919.72,891.3,259.65,15,15,8,4,4,4,5.72,9.23,4.72,11.06,11.06,6.48,40.33,33.02,350.74,188.56,125.09,1173.12,859.21,35.37,38.01,58.2,NA,NA,45.34,12.86,0,0,0,17.81,17.49,13.61,3.9,52.44,0,0,0,17.81,15.25,13.61,3.9,42.39,0,0,2.24,10.05,21.23,0.26,9.52,5.81,3.74,8.78,25.29,76.2,NA,21.23,0.26,5.81,8.78,16.02,52.09,9.52,3.74,9.27,24.1,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"33","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","22_107",21,43,98,5,0.55,0.45,653.88,144.58,509.3,NA,0,17.45,11.84,5.61,2068.51,2068.51,388.79,58.31,210.36,58.31,266.95,819.05,110.21,NA,NA,51.32,51.32,22.25,8.62,16.37,8.62,15.29,30.14,11.07,18.44,32.29,11.85,36.61,35.97,18.66,1102.45,1081.6,283.38,12.18,12.18,10.41,8.28,8.32,8.28,9.08,10.26,8.75,11.33,11.05,10.07,59.39,30.94,401.05,224.12,136.31,1173.12,859.21,34.52,37.1,78.57,NA,0,55.07,23.51,0,0,0,32.3,17.27,3.45,5.18,71.16,0,0,0,32.3,12.39,3.45,5.18,51.36,0,0,4.88,19.79,26.05,0.71,17.47,7.39,3.08,10.14,29.82,98.79,NA,26.05,0.71,7.39,10.14,19.6,63.89,17.47,3.08,10.22,34.9,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"34","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","22_107",21,43,103,10,0.56,0.44,653.88,144.58,509.3,NA,0,20.29,14.01,6.28,2309.55,2309.55,425.42,66.3,275.67,66.3,310.24,968.88,123.26,NA,NA,54.23,54.23,23.27,9.19,18.73,9.19,16.45,33.04,11.74,19.87,35.12,12.53,39.41,39.06,19.61,1278.92,1266.89,312.3,12.37,12.37,10.67,8.71,8.81,8.71,9.46,10.6,9.14,11.57,11.33,10.36,57.53,29.36,452.47,258.78,150.46,1173.12,859.21,33.8,36.32,92.86,NA,0,65.8,27.06,2.54,2.54,2.2,38.26,18.56,0,3.96,84.49,2.54,2.54,2.2,38.26,13.2,0,3.96,61.52,0,0,5.36,22.97,31.43,1.6,20.23,9.05,3.3,11.88,34.62,116.7,NA,31.43,1.6,9.05,11.88,23.19,77.15,20.23,3.3,11.43,39.55,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"35","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","22_107",21,43,108,15,0.56,0.44,653.88,144.58,509.3,NA,0,23.09,16.13,6.96,2528.63,2528.63,461.53,74.69,348.32,74.69,353.15,1115.78,136.65,NA,NA,56.74,56.74,24.24,9.75,21.06,9.75,17.55,35.69,12.4,21.2,37.69,13.19,41.89,41.84,20.5,1446.35,1444.64,340.97,12.54,12.54,10.9,9.09,9.24,9.09,9.79,10.91,9.48,11.79,11.58,10.62,55.79,28.15,502.03,292.03,164.79,1173.12,859.21,33.17,35.64,107.22,NA,0,76.52,30.7,2.78,2.78,4.44,45.53,20.41,0,3.03,98.45,2.78,2.78,4.44,45.53,14.58,0,3.03,71.88,0,0,5.82,26.56,36.85,2.87,23.09,10.71,3.53,13.55,39.37,135.01,NA,36.85,2.87,10.71,13.55,26.7,90.68,23.09,3.53,12.67,44.33,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"36","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","22_107",21,43,113,20,0.57,0.43,653.88,144.58,509.3,NA,0,25.84,18.19,7.65,2726.81,2726.81,496.86,83.46,426.66,83.46,395.16,1258.03,150.21,NA,NA,58.92,58.92,25.15,10.31,23.31,10.31,18.59,38.12,13.04,22.43,40.02,13.83,44.33,44.33,21.35,1613.22,1613.22,369.27,12.7,12.7,11.11,9.42,9.63,9.42,10.1,11.18,9.79,11.81,11.81,10.86,54.32,26.64,549.43,323.62,179.14,1173.12,859.21,33.12,35.59,121.58,NA,0,87.11,34.46,5.55,5.55,4.8,57.48,25.05,0,2.39,111.95,5.55,5.55,4.8,57.48,16.85,0,2.39,81.76,0,0,8.2,30.19,42.23,4.39,26.06,12.34,3.75,15.13,44.04,153.45,NA,42.23,4.39,12.34,15.13,30.11,104.21,26.06,3.75,13.93,49.24,"CS_IFN2_PsylQpyr__Output_Plot_22_107.xlsx"
"37","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","22_113",21,43,93,0,NA,NA,420.88,NA,NA,NA,NA,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.76,NA,NA,18.81,NA,NA,26.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,NA,NA,7.74,NA,NA,NA,NA,266.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"38","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","22_113",21,43,93,0,0.61,0.39,420.88,279.41,109.64,NA,0,11.69,7.54,3.65,884.05,733.01,884.05,99.4,99.4,211.24,277.74,269.84,333.18,NA,NA,33.55,30.55,33.55,11.25,11.25,16.4,17.76,17.36,19.85,18.81,18.54,20.6,26.64,24.67,20.18,573.23,490.88,344.93,9.5,9.5,9,3.5,4,5,5.48,5.63,5.66,7.77,7.42,5.73,30.85,29.18,266.49,167,78.7,1143.31,851.42,62.71,67.38,32.51,NA,NA,22.63,9.88,0,0,0,2.42,9.33,0,6.8,28.36,0,0,0,0,7.74,0,6.8,19.81,0,2.42,1.59,8.55,10.12,0,7.85,4.98,1.68,10.91,19.13,55.41,NA,10.12,0,4.98,10.91,12.48,38.49,7.85,1.68,6.65,16.92,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"39","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","22_113",21,43,98,5,0.64,0.36,420.88,279.41,109.64,NA,0,13.83,9.38,3.96,938.61,880.77,938.61,129.49,129.49,232.02,328.69,335.73,360.81,NA,NA,34.57,33.49,34.57,12.84,12.84,17.19,19.37,19.46,20.7,20.46,20.68,21.43,29.1,27.32,21.03,679.37,600.38,373.23,8.19,8.19,8.01,3.5,5.97,7.3,6.76,6.85,7.47,7.87,7.78,7.48,34.87,27.06,305.05,201.53,84.26,1143.31,851.42,61.91,66.53,42.96,NA,0,30.34,12.62,0,0,0,0,14.77,0,8.42,38.43,0,0,0,0,11.11,0,8.42,27.23,0,0,3.66,11.2,13.64,0,10,6.09,1.67,11.84,22.73,67.18,NA,13.64,0,6.09,11.84,15.53,47.11,10,1.67,7.2,20.07,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"40","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","22_113",21,43,103,10,0.66,0.34,420.88,279.41,109.64,NA,0,16.11,11.33,4.28,1022.05,1022.05,986.95,156.15,164.78,256.2,382.87,405.66,390.6,NA,NA,36.07,36.07,35.45,14.1,14.48,18.06,20.97,21.5,21.59,22.08,22.73,22.3,31.36,29.78,21.93,785.42,711.47,403.55,8.25,8.25,8.04,3.5,6.2,7.41,6.89,7.02,7.55,7.96,7.88,7.57,32.88,25.38,344.78,237.14,90.17,1143.31,851.42,61.25,65.81,50.47,NA,0,36.74,13.73,0,0,0,7.41,18.15,0,7.62,45.02,0,0,0,4.82,14.32,0,7.62,32.82,0,2.59,3.83,12.19,16.72,0,10.92,7.73,1.76,14.29,26.56,79.26,NA,16.72,0,7.73,14.29,18.76,57.51,10.92,1.76,7.8,21.75,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"41","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","22_113",21,43,108,15,0.68,0.32,420.88,279.41,109.64,NA,0,18.42,13.33,4.6,1157.08,1157.08,1031.47,156.15,203.67,280.15,437.76,477.08,419.34,NA,NA,38.38,38.38,36.24,14.1,16.1,18.89,22.46,23.43,22.43,23.61,24.65,23.11,33.41,32.03,22.77,888.96,820.87,432.75,8.31,8.31,8.07,3.5,6.41,7.51,7.01,7.17,7.64,8.03,7.97,7.65,31.22,24.04,383.92,272.64,95.82,1143.31,851.42,60.69,65.22,58.1,NA,0,43.29,14.81,0,0,0,10.61,19.53,0,8.17,52.23,0,0,0,7.91,15.53,0,8.17,39.11,0,2.7,4,13.12,19.91,0,11.83,9.48,1.84,16.8,30.43,91.65,NA,19.91,0,9.48,16.8,22.06,68.25,11.83,1.84,8.37,23.4,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"42","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","22_113",21,43,113,20,0.69,0.31,420.88,279.41,109.64,NA,0,20.73,15.33,4.9,1283.84,1283.84,1072.85,156.15,245.33,303.87,492.5,548.55,447.3,NA,NA,40.43,40.43,36.96,14.1,17.67,19.67,23.87,25.24,23.21,25.04,26.43,23.86,35.27,34.06,23.55,988.32,926.55,461.13,8.36,8.36,8.1,3.5,6.59,7.59,7.12,7.29,7.71,8.09,8.04,7.72,29.82,22.95,421.99,307.42,101.26,1143.31,851.42,60.22,64.71,65.72,NA,0,49.86,15.86,0,0,0,11.57,20.63,0,8.78,59.37,0,0,0,8.77,16.46,0,8.78,45.12,0,2.8,4.17,14.26,23.13,0.06,12.72,11.29,1.91,19.3,34.3,104.16,NA,23.13,0.06,11.29,19.3,25.37,79.16,12.72,1.91,8.93,25,"CS_IFN2_PsylQpyr__Output_Plot_22_113.xlsx"
"43","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","22_14",NA,NA,93,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"44","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","22_14",NA,NA,93,0,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1162.01,861.09,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"45","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","22_14",NA,NA,98,5,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1162.01,861.09,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"46","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","22_14",NA,NA,103,10,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1162.01,861.09,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"47","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","22_14",NA,NA,108,15,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1162.01,861.09,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"48","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","22_14",NA,NA,113,20,NA,NA,0,0,0,NA,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,9999,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,1162.01,861.09,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"CS_IFN2_PsylQpyr__Output_Plot_22_14.xlsx"
"49","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","22_154",21,43,93,0,NA,NA,1708.26,NA,NA,NA,NA,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.04,NA,NA,11.8,NA,NA,24.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,NA,NA,8.24,NA,NA,NA,NA,511.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"50","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","22_154",21,43,93,0,0.5,0.5,1708.26,689.67,1018.59,NA,0,18.67,11.1,7.57,829.58,829.58,92.46,47.17,51.53,47.17,109.32,161,74.32,NA,NA,32.5,32.5,10.85,7.75,8.1,7.75,11.04,13.04,9.68,11.8,14.32,9.73,24.99,24.99,10.85,501.24,501.24,92.46,10,10,7,2.5,3.5,2.5,5.43,6.24,4.88,8.28,8.28,4.5,49.16,33.14,511.79,264.57,200.91,1148.13,855.71,29.21,31.39,53.98,NA,NA,36.63,17.35,0,0,0,0,11.72,0,15.48,44,0,0,0,0,11.72,0,15.48,31.64,0,0,0,12.37,15.83,0,12.21,6.14,6.65,14.47,32.16,90.13,NA,15.83,0,6.14,14.47,18.38,54.82,12.21,6.65,13.78,35.31,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"51","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","22_154",21,43,98,5,0.54,0.46,1708.26,689.67,1018.59,NA,0,23.38,14.95,8.43,1032.13,1032.13,102.66,52,73.33,52,136.89,216.78,82.79,NA,NA,36.25,36.25,11.43,8.14,9.66,8.14,12.25,15.26,10.22,13.2,16.61,10.27,28.47,28.47,11.43,648.1,648.1,102.66,9.02,9.02,7.07,5.49,5.49,6.63,6.82,6.65,6.93,8.53,8.53,7.07,55.64,29.97,613.03,341.64,220.46,1148.13,855.71,28.36,30.47,77.94,NA,0,50.55,27.39,0,0,0,2.63,15.54,0,17.91,66.07,0,0,0,2.63,15.54,0,17.91,44.59,0,0,0,21.48,22.23,0,19.49,8.52,6.21,18,40.1,119.56,NA,22.23,0,8.52,18,24.75,73.5,19.49,6.21,15.35,46.06,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"52","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","22_154",21,43,103,10,0.57,0.43,1708.26,689.67,1018.59,NA,0,28.57,19.19,9.38,1228.64,1228.64,114.07,57.51,99.38,57.51,167.22,278.24,92.06,NA,NA,39.55,39.55,12.05,8.56,11.25,8.56,13.46,17.43,10.77,14.59,18.82,10.83,31.61,31.61,12.05,797.07,797.07,114.07,9.17,9.17,7.36,5.86,5.86,7.03,7.14,6.97,7.25,8.73,8.73,7.36,53.02,27.61,719.86,423.38,241.5,1148.13,855.71,27.72,29.79,97.4,NA,0,65.81,31.59,0,0,0,5.42,22.54,0,21.8,84.18,0,0,0,5.42,22.54,0,21.8,59.11,0,0,0,25.07,29.36,0.03,22.64,11.53,6.57,22.76,48.84,147.24,NA,29.36,0.03,11.53,22.76,31.76,95.44,22.64,6.57,17.07,51.8,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"53","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","22_154",21,43,108,15,0.59,0.41,1708.26,689.67,1018.59,NA,0,33.89,23.61,10.27,1409.79,1409.79,125.35,62.78,129.05,62.78,198.38,342.4,100.87,NA,NA,42.37,42.37,12.63,8.94,12.82,8.94,14.59,19.48,11.28,15.89,20.88,11.33,34.38,34.38,12.63,940.48,940.48,125.35,9.29,9.29,7.6,6.18,6.18,7.38,7.42,7.24,7.54,8.88,8.88,7.58,50.86,25.83,825.65,506.05,261.25,1148.13,855.71,27.25,29.29,117.59,NA,0,81.84,35.75,0,0,0,8.67,28.89,0,23.32,102.83,0,0,0,8.67,28.89,0,23.32,73.77,0,0,0,29.07,36.94,0.14,25.78,14.82,6.9,27.71,57.79,176.12,NA,36.94,0.14,14.82,27.71,39.09,118.7,25.78,6.9,18.71,57.42,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"54","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","22_154",21,43,113,20,0.61,0.39,1708.26,689.67,1018.59,NA,0,39.17,28.06,11.11,1572.67,1572.67,135.59,67.7,161.38,67.7,229.27,406.87,109.02,NA,NA,44.75,44.75,13.14,9.28,14.33,9.28,15.62,21.38,11.72,17.09,22.76,11.78,36.77,36.77,13.14,1074,1074,135.59,9.38,9.38,7.85,6.46,6.46,7.71,7.67,7.46,7.81,9,9,7.83,49.11,24.47,927.33,586.93,279.32,1148.13,855.71,26.9,28.9,137.81,NA,0,98.03,39.78,0,0,0,19.58,31.97,0,23.4,122.31,0,0,0,19.58,31.97,0,23.4,88.9,0,0,0,33.41,44.68,0.34,28.85,18.26,7.18,32.66,66.67,205.18,NA,44.68,0.34,18.26,32.66,46.45,142.39,28.85,7.18,20.22,62.79,"CS_IFN2_PsylQpyr__Output_Plot_22_154.xlsx"
"55","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","22_171",21,43,93,0,NA,NA,1090.03,NA,NA,NA,NA,28.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.84,NA,NA,18.13,NA,NA,35.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,NA,NA,10.13,NA,NA,NA,NA,650.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_22_171.xlsx"
