"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Mean_crown_d","Mean_crown_d_sp1","Mean_crown_d_sp2","Do_crown","Do_crown_sp1","Do_crown_sp2","Canopy_cover","Canopy_cover_sp1","Canopy_cover_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","Bole_V","Bark_V","V_harvested","Dead_V","V_sp1","Bole_V_sp1","Bark_V_sp1","V_sp2","Bole_V_sp2","Bark_V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WB2_t","WTBL","WR","WT","Dead_WT","WSW_sp1","WB_2_T_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"23","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","16_815",21,26,107,15,0.78,0.22,597.72,463.32,70.74,NA,0,29.75,21.94,6.88,1306.34,1263.68,1306.34,121.36,121.36,662.81,497.67,473.61,972.42,NA,NA,40.78,40.11,40.78,12.43,12.43,29.05,23.4,22.98,34.97,25.17,24.56,35.19,37.81,35.61,34.97,1125.83,1003.2,972.42,14.82,14.82,14.65,6,7.83,13.27,10.96,11.11,14.02,14.43,14.12,14.02,0,0,0,0,0,0,0,0,0,46.85,38.15,604.34,447.4,127.58,1109.58,1124.09,28.36,30.47,166.97,126.06,40.91,NA,0,126.02,85.97,40.04,40.95,40.08,0.87,0,0,0,54.21,73.51,14.48,1.95,156.98,0,34.98,55.81,118.16,0,0,0,19.22,17.7,14.48,1.95,38.82,73.77,0.06,3.39,4.99,14.95,29.85,127.02,NA,54.73,4.99,10.49,18.47,88.68,19.04,0.06,3.39,4.47,11.39,38.34,"CS_IFN2_PsylPpin__Output_Plot_16_815.xlsx"
"24","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","16_815",21,26,112,20,0.79,0.21,597.72,463.32,70.74,NA,0,33.22,24.78,7.52,1411.89,1398.43,1411.89,127.68,141.86,735.78,555.76,534.76,1062.75,NA,NA,42.4,42.2,42.4,12.75,13.44,30.61,24.76,24.49,36.58,26.6,26.09,36.79,39.66,37.55,36.58,1238.27,1115.36,1062.75,15.03,15.03,14.86,6,8.33,13.53,11.31,11.52,14.25,14.65,14.38,14.25,0,0,0,0,0,0,0,0,0,45.68,36.95,660.33,503.71,137.74,1109.58,1124.09,27.91,30,190.43,144.01,46.42,NA,0,145.23,99.5,45.73,45.2,44.5,0.7,0,0,0,73.1,76.25,14.46,1.69,179.19,0,47.79,58.59,136.38,0,0,0,25.31,17.66,14.46,1.69,42.81,84.3,0.12,3.78,5.99,16.89,34.23,145.31,NA,63.16,5.99,12.05,21.79,102.99,21.14,0.12,3.78,4.83,12.44,42.32,"CS_IFN2_PsylPpin__Output_Plot_16_815.xlsx"
"25","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","16_831",21,26,92,0,NA,NA,754.47,NA,NA,NA,NA,26.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.87,NA,NA,21.34,NA,NA,38.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,13.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"26","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","16_831",21,26,92,0,0.76,0.24,754.47,579.61,160.71,NA,0,26.98,19.15,6.01,1548.3,1548.3,1425.31,70.14,70.14,177.89,357.64,330.45,373.76,NA,NA,44.4,44.4,42.6,9.45,9.45,15.05,18.87,17.93,20.38,21.34,20.51,21.81,38.7,36.05,23.54,1183.24,1037.07,490.95,17,16.5,16.5,6.5,6.5,6.5,10.6,10.85,9.14,13.66,14.26,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.16,35.3,585.16,393.14,127.07,1123.4,1130.95,26.65,28.64,136.76,99.93,36.83,NA,NA,110.91,75.51,35.4,25.85,24.43,1.43,0,0,0,44.91,45.77,3.29,7.84,126.95,0,41.39,37.84,103.37,0,0,0,3.51,7.93,3.29,7.84,23.58,59.29,0.05,3.51,4.35,15.2,25.9,108.31,NA,47.69,4.35,9.06,15.96,77.06,11.61,0.05,3.51,6.14,9.94,31.25,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"27","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","16_831",21,26,97,5,0.76,0.24,754.47,579.61,160.71,NA,0,30.87,22.2,6.85,1724.58,1724.58,1570.11,84.94,84.94,208.8,409.14,382.97,426.13,NA,NA,46.86,46.86,44.71,10.4,10.4,16.3,20.34,19.42,21.87,22.82,22.08,23.29,40.7,38.46,25.16,1308.13,1178.6,555.88,17,14.53,14.16,6.59,6.59,9.53,9.72,9.26,10.73,14.33,13.58,11.44,0,0,0,0,0,0,0,0,0,47.8,35.2,651.87,454.34,142.27,1123.4,1130.95,25.41,27.3,155.51,115.77,39.74,NA,0,120,82.08,37.92,35.51,33.68,1.82,0,0,1.94,61.75,49.88,7.24,8.81,144.78,1.94,50.38,37.39,111.76,0,0,0,11.36,12.5,7.24,8.81,33.02,69.57,0.1,3.22,5.4,15.9,30.75,124.95,NA,53.57,5.4,10.71,19.42,89.1,16,0.1,3.22,5.19,11.34,35.85,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"28","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","16_831",21,26,102,10,0.77,0.23,754.47,579.61,160.71,NA,0,34.74,25.21,7.7,1888.64,1888.64,1695.24,100.67,100.67,241.58,460.46,435.03,479.32,NA,NA,49.04,49.04,46.46,11.32,11.32,17.54,21.71,20.82,23.29,24.21,23.53,24.7,42.53,40.63,26.69,1428.22,1314.07,621.14,17,15.17,14.8,7.24,7.24,10.19,10.4,9.96,11.4,14.91,14.28,12.1,0,0,0,0,0,0,0,0,0,47.89,35.05,716.72,514.85,157.45,1123.4,1130.95,24.42,26.24,184.92,138.2,46.72,NA,0,143.1,98.34,44.76,41.82,39.86,1.96,0,0,4.1,71.92,55.11,9.56,10.41,173.21,4.1,59.34,42.03,134.12,0,0,0,12.58,13.08,9.56,10.41,39.09,82.22,0.17,3.59,6.5,17.92,35.74,146.14,NA,63.28,6.5,12.37,22.99,105.14,18.94,0.17,3.59,5.55,12.75,41,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"29","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","16_831",21,26,107,15,0.77,0.23,754.47,579.61,160.71,NA,0,38.53,28.17,8.54,2039.74,2039.74,1810.31,117.1,117.1,274.93,510.7,485.97,531.44,NA,NA,50.96,50.96,48.01,12.21,12.21,18.71,23,22.12,24.62,25.5,24.87,26.01,44.17,42.59,28.11,1541.21,1442.36,684.34,17,15.71,15.36,7.82,7.82,10.78,11.01,10.6,11.99,15.4,14.88,12.69,0,0,0,0,0,0,0,0,0,47.89,34.88,778.82,573.92,172.09,1123.4,1130.95,23.64,25.4,214.65,160.97,53.68,NA,0,166.49,114.86,51.63,48.16,46.1,2.06,0,0,10.17,97.97,65.06,10.06,9.22,201.66,10.17,80.11,46.8,156.39,0,0,0,17.86,18.26,10.06,9.22,45.27,94.95,0.27,3.95,7.64,19.92,40.74,167.47,NA,73.05,7.64,14.02,26.61,121.31,21.9,0.27,3.95,5.9,14.14,46.16,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"30","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","16_831",21,26,112,20,0.77,0.23,754.47,579.61,160.71,NA,0,42.21,31.03,9.35,2178.88,2178.88,1915.83,134.06,134.06,308.42,559.46,535.4,582.1,NA,NA,52.67,52.67,49.39,13.06,13.06,19.82,24.19,23.33,25.86,26.69,26.11,27.22,45.71,44.35,29.42,1651.22,1563.05,745.1,17,16.17,15.83,8.37,8.37,11.31,11.56,11.17,12.51,15.55,15.39,13.2,0,0,0,0,0,0,0,0,0,47.79,34.03,837.96,631.14,186.14,1123.4,1130.95,23.41,25.16,244.17,183.65,60.52,NA,0,189.74,131.35,58.4,54.43,52.31,2.12,0,0,18.42,117.87,70.65,10.5,8.96,229.84,18.42,97.79,49.54,178.71,0,0,0,20.08,21.11,10.5,8.96,51.14,107.58,0.38,4.31,8.78,21.88,45.71,188.64,NA,82.73,8.78,15.64,30.22,137.37,24.85,0.38,4.31,6.24,15.48,51.28,"CS_IFN2_PsylPpin__Output_Plot_16_831.xlsx"
"31","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","16_839",26,21,92,0,NA,NA,269.79,NA,NA,NA,NA,26.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.72,NA,NA,35.33,NA,NA,47.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54,NA,NA,16.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"32","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","16_839",26,21,92,0,0.65,0.35,269.79,174.72,95.07,NA,0,26.45,16.72,9.73,4208.35,4208.35,1858.9,151.75,151.75,873.54,980.33,956.87,1023.45,NA,NA,73.2,73.2,48.65,13.9,13.9,33.35,31.72,29.46,35.89,35.33,34.9,36.1,47.45,40.85,35.89,1856.91,1553.08,1023.45,21,21,16.5,7.5,7.5,9.5,12.54,11.67,14.15,16.07,14.41,14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.54,33.86,469.99,336.28,179.08,1123.4,1130.95,37.89,40.72,170.12,136.78,33.34,NA,NA,112.1,79.83,32.27,58.02,56.96,1.07,0,0,45.42,113.95,38.26,19.07,2.25,161.29,45.42,83.32,12.4,106.52,0,0,0,30.63,25.86,19.07,2.25,54.78,77.01,0.35,4.98,7.19,16.01,38.03,143.58,NA,49.95,7.19,9.49,21.93,88.56,27.06,0.35,4.98,6.52,16.1,55.01,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"33","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","16_839",26,21,97,5,0.66,0.34,269.79,174.72,95.07,NA,0,28.03,17.71,10.31,4357.78,4357.78,1933.37,168.68,168.68,925.21,1038.89,1013.88,1084.84,NA,NA,74.49,74.49,49.61,14.65,14.65,34.32,32.78,30.5,36.96,36.37,35.93,37.17,48.74,42.09,36.96,1955.23,1639.49,1084.84,18.04,18.04,16.24,9.88,9.88,14.67,13.54,12.75,14.98,16.07,14.81,14.98,0,0,0,0,0,0,0,0,0,41.3,32.97,492.39,355.92,188.3,1123.4,1130.95,37.89,40.71,187.8,151.64,36.16,NA,0,122.6,87.48,35.12,65.2,64.16,1.03,0,0,58.47,132.15,36.67,22.43,2.33,178.41,56.45,94.14,11.86,116.56,0,0,2.02,38.01,24.81,22.43,2.33,61.85,84.85,0.39,5,7.79,16.4,40.67,155.1,NA,54.36,7.79,10.12,23.6,95.88,30.49,0.39,5,6.28,17.07,59.22,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"34","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","16_839",26,21,102,10,0.66,0.34,269.79,174.72,95.07,NA,0,29.56,18.68,10.88,4498.31,4498.31,2007.68,186.05,186.05,980.81,1095.79,1069.23,1144.62,NA,NA,75.68,75.68,50.56,15.39,15.39,35.34,33.78,31.49,37.98,37.35,36.9,38.18,49.94,43.27,37.98,2049.24,1722.65,1144.62,17.92,17.92,16.21,10.22,10.22,14.7,13.66,12.94,15,16.06,14.88,15,0,0,0,0,0,0,0,0,0,40.45,32.16,513.92,374.97,197.21,1123.4,1130.95,37.91,40.74,197.48,159.82,37.65,NA,0,128.91,92.07,36.83,68.57,67.75,0.82,2.43,2.43,62.68,140.24,33.68,21.98,2.22,187.46,60.58,98.21,11.96,122.48,2.43,2.43,2.1,42.03,21.72,21.98,2.22,64.98,89.58,0.47,5.37,8.39,17.38,43.26,164.44,NA,57.38,8.39,10.73,25.25,101.75,32.19,0.47,5.37,6.65,18.01,62.69,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"35","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","16_839",26,21,107,15,0.66,0.34,269.79,174.72,95.07,NA,0,31.05,19.62,11.43,4630.74,4630.74,2077.5,203.78,203.78,1034.27,1150.73,1122.94,1201.81,NA,NA,76.79,76.79,51.43,16.11,16.11,36.29,34.73,32.44,38.93,38.28,37.81,39.12,51.06,44.37,38.93,2139.04,1802.68,1201.81,17.81,17.81,16.17,10.52,10.52,14.71,13.77,13.1,15,16.04,14.94,15,0,0,0,0,0,0,0,0,0,39.66,31.41,534.5,393.44,205.67,1123.4,1130.95,37.97,40.8,206.65,167.59,39.06,NA,0,134.92,96.46,38.46,71.73,71.13,0.6,2.5,2.5,68.66,148.19,33.25,21.57,2.15,196.54,66.5,104.27,12.73,128.63,2.5,2.5,2.16,43.92,20.52,21.57,2.15,67.92,94.09,0.55,5.74,8.97,18.35,45.78,173.48,NA,60.29,8.97,11.33,26.87,107.46,33.8,0.55,5.74,7.02,18.91,66.02,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"36","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","16_839",26,21,112,20,0.66,0.34,269.79,174.72,95.07,NA,0,32.48,20.53,11.95,4755.85,4755.85,2143.24,221.82,221.82,1085.62,1203.79,1175.08,1256.54,NA,NA,77.82,77.82,52.24,16.81,16.81,37.18,35.62,33.34,39.81,39.15,38.68,40,52.11,45.42,39.81,2224.88,1879.74,1256.54,17.69,17.69,16.12,10.8,10.8,14.71,13.86,13.24,15,16,14.98,15,0,0,0,0,0,0,0,0,0,38.9,30.71,554.19,411.35,213.72,1123.4,1130.95,38.05,40.88,215.35,174.96,40.39,NA,0,140.68,100.66,40.02,74.67,74.3,0.37,2.58,2.58,70.95,154.57,32.88,21.16,2.08,204.68,68.72,108.08,12.67,133.84,2.58,2.58,2.23,46.49,20.21,21.16,2.08,70.84,98.39,0.67,6.1,9.55,19.29,48.23,182.23,NA,63.09,9.55,11.92,28.45,113.01,35.3,0.67,6.1,7.38,19.77,69.22,"CS_IFN2_PsylPpin__Output_Plot_16_839.xlsx"
"37","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","16_845",26,21,92,0,NA,NA,932.44,NA,NA,NA,NA,30.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.18,NA,NA,20.28,NA,NA,42.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,NA,NA,16.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"38","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","16_845",26,21,92,0,0.62,0.38,932.44,678.21,254.22,NA,0,30.12,18.55,11.57,2264.84,2264.84,1787.01,67.93,67.93,92.46,323.07,273.51,455.3,NA,NA,53.7,53.7,47.7,9.3,9.3,10.85,17.18,15.9,20.61,20.28,18.66,24.08,42.5,37.32,34.74,1433.35,1144.23,996.55,22,18.5,22,5,5,6,8.51,7.86,10.23,16.56,15.09,15.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.52,38.98,666.55,383.53,238.24,1104.24,1121.89,19.77,21.24,177.86,143.58,34.28,NA,NA,102.5,70.42,32.08,75.37,73.16,2.21,0,0,10.84,89.64,46.14,22.43,7.37,165.69,8.77,50.53,22.8,94.61,0,0,2.07,39.11,23.34,22.43,7.37,71.08,79.75,0.33,5.11,4.51,16.31,35.13,141.14,NA,44.99,4.51,8.8,15.98,74.28,34.76,0.33,5.11,7.5,19.16,66.86,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"39","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","16_845",26,21,97,5,0.63,0.37,932.44,678.21,254.22,NA,0,34.35,21.43,12.91,2479.87,2479.87,1944.34,82.22,82.22,107.39,368.34,316,507.95,NA,NA,56.19,56.19,49.76,10.23,10.23,11.69,18.52,17.26,21.9,21.66,20.06,25.43,44.73,39.68,36.63,1587.1,1289.29,1104.31,18.16,18.16,17.18,7.25,7.25,8.77,10.32,9.8,11.7,16.84,15.99,15.67,0,0,0,0,0,0,0,0,0,55.71,37.64,740.51,441.5,261.84,1104.24,1121.89,19.45,20.9,214.57,171.41,43.16,NA,0,131.58,90.59,40.99,82.99,80.82,2.18,0,0,15.76,109.84,48.16,21.1,10,201.16,13.69,63.67,26.19,122.7,0,0,2.07,46.17,21.97,21.1,10,78.46,94.52,0.63,5.81,5.5,18.21,40.55,165.21,NA,56.12,5.5,10.34,19.18,91.13,38.4,0.63,5.81,7.87,21.37,74.08,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"40","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","16_845",26,21,102,10,0.64,0.36,932.44,678.21,254.22,NA,0,38.48,24.3,14.18,2676.72,2676.72,2070.85,97.4,97.4,123.51,412.69,358.34,557.69,NA,NA,58.38,58.38,51.35,11.14,11.14,12.54,19.78,18.54,23.09,22.92,21.36,26.65,46.69,41.82,38.29,1728.59,1427.05,1202.83,18.28,18.28,17.38,7.82,7.82,9.16,10.83,10.38,12.03,17.06,16.3,15.93,0,0,0,0,0,0,0,0,0,54.76,36.53,811.25,499.06,283.83,1104.24,1121.89,19.2,20.63,243.98,194.9,49.07,NA,0,152.06,104.97,47.09,91.92,89.94,1.98,2.55,2.55,31.8,131.34,48.48,17.82,10.83,230,27.52,79.2,26.24,142.85,2.55,2.55,4.28,52.13,22.24,17.82,10.83,87.14,107.57,0.99,6.47,6.52,20.44,45.93,187.92,NA,64.83,6.52,11.88,22.46,105.7,42.73,0.99,6.47,8.55,23.47,82.22,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"41","CS_IFN2_PsylPpin.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","16_845",26,21,107,15,0.65,0.35,932.44,678.21,254.22,NA,0,42.51,27.13,15.37,2856.55,2856.55,2184.69,113.27,113.27,139.93,455.87,400.09,604.69,NA,NA,60.31,60.31,52.74,12.01,12.01,13.35,20.96,19.75,24.18,24.09,22.57,27.75,48.43,43.74,39.76,1859.16,1556.85,1293.97,18.38,18.38,17.54,8.38,8.38,9.51,11.29,10.9,12.33,17.24,16.56,16.14,0,0,0,0,0,0,0,0,0,53.86,35.6,878.69,555.65,304.35,1104.24,1121.89,19,20.41,272.88,217.96,54.92,NA,0,172.54,119.38,53.16,100.35,98.58,1.77,5.24,5.24,37.98,149.37,48.1,11.05,11.85,257.17,33.45,91.37,25.95,162.2,5.24,5.24,4.52,58,22.15,11.05,11.85,94.97,120.39,1.42,7.11,7.56,22.62,51.23,210.33,NA,73.55,7.56,13.42,25.79,120.32,46.84,1.42,7.11,9.2,25.45,90.01,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"42","CS_IFN2_PsylPpin.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","16_845",26,21,112,20,0.66,0.34,932.44,678.21,254.22,NA,0,46.4,29.91,16.5,3020.8,3020.8,2287.37,129.67,129.67,156.47,497.67,440.96,648.99,NA,NA,62.02,62.02,53.97,12.85,12.85,14.11,22.06,20.88,25.19,25.17,23.69,28.75,49.97,45.46,41.08,1979.47,1678.41,1378.12,18.46,18.46,17.67,8.89,8.89,9.83,11.68,11.34,12.59,17.39,16.79,16.32,0,0,0,0,0,0,0,0,0,52.97,34.8,942.79,610.9,323.5,1104.24,1121.89,18.83,20.24,301.07,240.41,60.67,NA,0,192.8,133.67,59.13,108.28,106.74,1.54,5.46,5.46,42.25,164.47,59.4,7.74,13.24,284.17,37.52,98.59,35.48,181.89,5.46,5.46,4.73,65.87,23.92,7.74,13.24,102.28,132.9,1.88,7.72,8.61,24.75,56.42,232.27,NA,82.18,8.61,14.95,29.11,134.85,50.72,1.88,7.72,9.81,27.31,97.43,"CS_IFN2_PsylPpin__Output_Plot_16_845.xlsx"
"43","CS_IFN2_PsylPpin.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","18_122",24,25,95,0,NA,NA,351.7,NA,NA,NA,NA,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34,NA,NA,14.13,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26,NA,NA,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPpin__Output_Plot_18_122.xlsx"
"44","CS_IFN2_PsylPpin.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","18_122",24,25,95,0,0.63,0.37,351.7,97.05,254.65,NA,0,5.51,3.73,1.79,1472.54,1472.54,76.2,64.33,128.68,64.33,156.79,383.83,70.26,NA,NA,43.3,43.3,9.85,9.05,12.8,9.05,12.34,19.91,9.45,14.13,22.11,9.46,19.61,19.91,9.85,374.76,383.83,76.2,9.5,9.5,3.5,3,5.5,3,4.26,6.91,3.25,6.8,6.91,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.54,34.65,140.74,76.5,47.43,1072.28,1111.56,78.45,84.3,16.72,11.78,4.94,NA,NA,13.93,9.4,4.53,2.8,2.38,0.41,0,0,0,4.91,3.88,0,0,14.47,0,4.91,3.88,12.75,0,0,0,0,0,0,0,1.72,8.2,0,1.25,0.86,6.7,6.1,23.12,NA,7.07,0.86,1.77,3.14,12.84,1.13,0,1.25,4.93,2.96,10.28,"CS_IFN2_PsylPpin__Output_Plot_18_122.xlsx"
"45","CS_IFN2_PsylPpin.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","18_122",24,25,100,5,0.63,0.37,351.7,97.05,254.65,NA,0,7.16,4.85,2.31,1805.04,1805.04,98.05,83.02,179.11,83.02,203.45,499.73,90.54,NA,NA,47.94,47.94,11.17,10.28,15.1,10.28,14.1,22.94,10.73,16.09,25.22,10.74,22.59,22.94,11.17,487.88,499.73,98.05,9.33,9.33,5.27,5.02,5.96,5.02,5.65,6.96,5.14,6.91,6.96,5.27,0,0,0,0,0,0,0,0,0,40.06,30.6,173.46,98.74,59.06,1072.28,1111.56,77.13,82.88,23.59,17.03,6.56,NA,0,17.83,12.12,5.71,5.76,4.9,0.86,0,0,0,8.37,3.27,0,3.17,20.73,0,8.37,3.27,16.31,0,0,0,0,0,0,3.17,4.42,11.6,0,1.16,1.27,6.16,8.29,28.47,NA,9.27,1.27,2.39,4.47,17.4,2.33,0,1.16,3.77,3.82,11.07,"CS_IFN2_PsylPpin__Output_Plot_18_122.xlsx"
"46","CS_IFN2_PsylPpin.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","18_122",24,25,105,10,0.64,0.36,351.7,97.05,254.65,NA,0,9.01,6.09,2.92,2136.31,2136.31,124.22,105.18,240.16,105.18,256.13,627.2,114.7,NA,NA,52.15,52.15,12.58,11.57,17.49,11.57,15.9,25.93,12.07,18.06,28.26,12.08,25.54,25.93,12.58,612.36,627.2,124.22,8.92,8.92,5.41,5.16,6.18,5.16,5.76,7.02,5.29,6.97,7.02,5.41,0,0,0,0,0,0,0,0,0,36.25,27.29,208.66,123.02,72.46,1072.28,1111.56,76.5,82.2,29.11,21.24,7.86,NA,0,21.74,14.86,6.88,7.37,6.38,0.99,0,0,2.14,10.03,3.04,0,5.16,25.85,2.14,10.03,3.04,19.84,0,0,0,0,0,0,5.16,6.01,14.63,0,1.56,1.77,7.84,10.88,36.67,NA,11.59,1.77,3.1,6.05,22.5,3.03,0,1.56,4.74,4.83,14.17,"CS_IFN2_PsylPpin__Output_Plot_18_122.xlsx"
