"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_unwinding_sp2","V_veneer_sp2","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_post_sp2","V_stake_sp2","V_chips_sp2","WSW","WTHICKB","WB2_7","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSW_sp2","WTHICKB_sp2","WB2_7_sp2","WTBL_sp2","WR_sp2","WT_sp2","File_name"
"25","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_285",21,25,96,0,NA,NA,244.04,NA,NA,NA,NA,18.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37,NA,NA,30.93,NA,NA,35.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.03,NA,NA,14.44,NA,NA,NA,NA,343.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"26","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_285",21,25,96,0,0.72,0.28,244.04,173.3,70.74,NA,0,18.34,12.83,5.51,1203.8,1203.8,1009.41,317.31,317.31,518.75,751.53,740.47,778.62,NA,NA,39.15,39.15,35.85,20.1,20.1,25.7,30.37,30,31.27,30.93,30.7,31.49,35.84,34.91,31.27,1012.34,964.25,778.62,15,15,14.5,9,9,10,13.03,13.12,12.8,14.5,14.71,12.8,42.9,40.45,343.48,254.53,104.98,1082.52,1174.68,44.16,47.46,112.47,NA,NA,81.88,30.59,0,0,0,44.38,52.02,38.96,8.08,106,0,36.33,35.01,24.93,5.93,77.25,0,0,0,8.05,17.01,14.04,2.15,28.75,59.21,0.32,11.23,15.68,23.62,110.06,NA,45.17,0.32,8.51,11.76,14.5,80.27,14.04,0,2.72,3.91,9.12,29.79,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"27","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_285",21,25,101,5,0.73,0.27,244.04,173.3,70.74,NA,0,19.7,13.85,5.85,1280.54,1280.54,1065.84,351.98,351.98,556.99,807.25,799.28,826.76,NA,NA,40.38,40.38,36.84,21.17,21.17,26.63,31.51,31.21,32.23,32.06,31.9,32.44,37.01,36.17,32.23,1079.6,1034.35,826.76,15.42,15.42,14.66,10.59,10.59,12.69,13.45,13.3,13.81,14.73,14.55,13.81,42.69,39.81,363.77,273.38,110.52,1082.52,1174.68,43.44,46.68,123.2,NA,0,88.34,34.86,0,0,0,54.22,51.57,41.89,7.94,116.94,0,43.4,33.3,24.36,5.63,83.88,0,0,0,10.82,18.27,17.53,2.31,33.05,64.51,0.5,11.93,16.49,25.58,119.02,NA,48.49,0.5,9.19,12.7,15.9,86.78,16.02,0,2.74,3.79,9.68,32.23,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"28","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_285",21,25,106,10,0.73,0.27,244.04,173.3,70.74,NA,0,20.99,14.82,6.17,1352.77,1352.77,1118.61,387.25,387.25,593.73,860.31,855.39,872.36,NA,NA,41.5,41.5,37.74,22.21,22.21,27.49,32.56,32.33,33.12,33.1,33,33.33,38.08,37.32,33.12,1143,1100.36,872.36,15.63,15.63,14.85,10.9,10.9,12.91,13.69,13.56,14.02,14.95,14.78,14.02,42.06,39.26,382.84,291.29,115.71,1082.52,1174.68,42.81,46,133.07,NA,0,95.9,37.17,0,0,0,65.87,55.56,41.55,7.41,126,0,50.43,36.33,23.85,5.33,90.78,0,0,0,15.43,19.23,17.71,2.08,35.23,69.58,0.72,12.75,17.54,27.47,128.07,NA,52.44,0.72,9.83,13.59,17.26,93.85,17.14,0,2.91,3.95,10.21,34.23,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"29","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_285",21,25,111,15,0.74,0.26,244.04,173.3,70.74,NA,0,22.23,15.75,6.48,1420.64,1420.64,1168.62,422.2,422.2,629.04,911.01,909.06,915.78,NA,NA,42.53,42.53,38.57,23.19,23.19,28.3,33.53,33.36,33.94,34.06,34.02,34.15,39.07,38.37,33.94,1202.95,1162.87,915.78,15.83,15.83,15.03,11.19,11.19,13.11,13.92,13.8,14.2,15.15,15,14.2,41.51,38.79,400.84,308.34,120.63,1082.52,1174.68,42.24,45.39,142.65,NA,0,103.25,39.4,0,0,0,76.26,53.49,38.43,7.24,135.17,0,57.85,35.86,20.57,5.21,97.84,0,0,0,18.4,17.63,17.86,2.03,37.33,74.49,0.99,13.53,18.55,29.3,136.85,NA,56.26,0.98,10.45,14.44,18.57,100.71,18.23,0.01,3.08,4.11,10.72,36.14,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"30","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_285",21,25,116,20,0.74,0.26,244.04,173.3,70.74,NA,0,23.41,16.64,6.77,1484.56,1484.56,1216.09,456.7,456.7,662.97,959.46,960.39,957.18,NA,NA,43.48,43.48,39.35,24.11,24.11,29.05,34.44,34.33,34.71,34.95,34.97,34.91,39.98,39.34,34.71,1259.72,1222.12,957.18,16.01,16.01,15.2,11.46,11.46,13.29,14.13,14.02,14.38,15.34,15.2,14.38,41.02,38.36,417.86,324.59,125.28,1082.52,1174.68,41.73,44.84,151.93,NA,0,110.38,41.56,0,0,0,82.38,51.96,41.27,7.05,144.12,0,63.17,34.08,23.26,5.07,104.82,0,0,0,19.21,17.89,18.01,1.98,39.3,79.24,1.28,14.28,19.51,31.05,145.36,NA,59.96,1.26,11.04,15.26,19.84,107.37,19.28,0.02,3.23,4.25,11.21,37.99,"CS_IFN2_PsylPnig__Output_Plot_1_285.xlsx"
"31","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_632",25,21,96,0,NA,NA,485.67,NA,NA,NA,NA,36.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.33,NA,NA,31.14,NA,NA,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.36,NA,NA,20.28,NA,NA,NA,NA,690.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"32","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_632",25,21,96,0,0.54,0.46,485.67,222.39,231.45,NA,0,36.99,18.67,17.88,2733.97,2733.97,1421.97,136.85,431.89,492.84,761.64,839.67,772.6,NA,NA,59,59,42.55,13.2,23.45,25.05,30.33,32.04,31.05,31.14,32.7,31.36,39.79,37.06,34.91,1265.54,1110.63,969.02,24.5,21,24.5,9.5,18,9.5,18.36,18.91,18.91,20.28,19.36,20.45,60.52,50.97,690.95,367.37,341.56,1045.5,1158.97,22.37,24.04,309.23,NA,NA,158.81,150.42,0,0,9.99,126.07,157.69,125.24,22.33,295.49,9.99,72.61,74.38,56.73,10.79,152.19,0,0,0,53.45,83.31,68.51,11.54,143.31,155.97,1.47,18.69,25.38,51.33,252.84,NA,88.08,1.4,12.39,17.12,21.73,140.72,67.89,0.07,6.3,8.26,29.6,112.12,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"33","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_632",25,21,101,5,0.55,0.45,485.67,222.39,231.45,NA,0,38.7,19.68,18.59,2791.27,2791.27,1457.77,136.85,462.59,516.02,796.82,884.73,803.13,NA,NA,59.62,59.62,43.08,13.2,24.27,25.63,31.03,32.92,31.67,31.85,33.56,31.98,40.59,37.96,35.55,1315.35,1162.9,1004.17,24.85,24.85,20.91,10.5,15.16,16.47,17.63,18.05,18.22,20.39,19.59,19.24,56.82,50.23,716.44,385.77,353.11,1045.5,1158.97,22.26,23.92,313.85,NA,0,164.8,149.05,0,0,12.38,139.42,151.12,118.72,20.07,300.22,12.38,86.29,68.33,56.44,9.56,158.2,0,0,0,53.13,82.79,62.27,10.51,142.02,158.43,1.7,19.78,26.72,53.9,260.54,NA,90.82,1.59,13.05,18.04,23.13,146.63,67.6,0.11,6.73,8.69,30.77,113.9,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"34","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_632",25,21,106,10,0.55,0.45,485.67,222.39,231.45,NA,0,40.32,20.62,19.26,2848.58,2848.58,1491.3,136.85,490.83,538.21,830.15,927.35,832.1,NA,NA,60.22,60.22,43.57,13.2,25,26.18,31.68,33.74,32.25,32.51,34.36,32.55,41.34,38.8,36.14,1362.93,1212.79,1037.49,24.84,24.84,20.95,10.5,15.38,16.59,17.76,18.22,18.31,20.48,19.73,19.32,56.04,49.55,740.39,403.12,364.01,1045.5,1158.97,22.15,23.8,328.47,NA,0,173.72,154.75,0,0,12.65,157.23,151.15,119.68,19.32,313.69,12.65,96.21,66.76,56.66,9.04,166.18,0,0,0,61.02,84.39,63.03,10.28,147.51,165.84,1.95,20.71,27.89,56.35,272.75,NA,95.48,1.8,13.68,18.91,24.47,154.34,70.36,0.15,7.03,8.98,31.88,118.41,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"35","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_632",25,21,111,15,0.55,0.45,485.67,222.39,231.45,NA,0,41.87,21.53,19.9,2902.11,2902.11,1522.58,136.85,518.29,559.51,862.04,968.27,859.7,NA,NA,60.79,60.79,44.03,13.2,25.69,26.69,32.29,34.5,32.78,33.13,35.11,33.08,42.04,39.58,36.7,1408.1,1260.33,1069.13,24.83,24.83,20.98,10.5,15.6,16.7,17.87,18.37,18.4,20.57,19.85,19.39,55.33,48.94,763.13,419.73,374.35,1045.5,1158.97,22.06,23.7,342.52,NA,0,182.33,160.19,0,0,14.67,173.09,148.27,120.22,18.58,328.06,14.67,106.36,64.96,56.67,8.68,174.98,0,0,0,66.73,83.32,63.55,9.9,153.08,172.96,2.22,21.61,29,58.71,284.51,NA,99.97,2.02,14.28,19.74,25.77,161.79,72.99,0.2,7.33,9.26,32.93,122.71,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"36","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_632",25,21,116,20,0.56,0.44,485.67,222.39,231.45,NA,0,43.35,22.41,20.51,2952.28,2952.28,1552.06,136.85,544.98,579.82,892.58,1007.56,886.03,NA,NA,61.31,61.31,44.45,13.2,26.34,27.17,32.86,35.22,33.29,33.71,35.82,33.59,42.69,40.31,37.22,1451.06,1305.68,1099.26,24.79,24.79,21.01,10.5,15.79,16.81,17.97,18.51,18.48,20.65,19.96,19.45,54.68,48.38,784.75,435.64,384.16,1045.5,1158.97,21.97,23.61,356,NA,0,190.62,165.39,0,0,14.93,190.99,147.63,120.59,17.61,340.63,14.93,114.27,64.9,56.69,8.17,182.94,0,0,0,76.72,82.73,63.9,9.44,157.68,179.79,2.51,22.47,30.07,60.98,295.82,NA,104.28,2.27,14.86,20.54,27.03,168.99,75.51,0.24,7.6,9.53,33.94,126.84,"CS_IFN2_PsylPnig__Output_Plot_1_632.xlsx"
"37","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_747",25,21,96,0,NA,NA,371.36,NA,NA,NA,NA,25.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.95,NA,NA,29.51,NA,NA,34.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.77,NA,NA,15.03,NA,NA,NA,NA,484.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"38","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_747",25,21,96,0,0.8,0.2,371.36,286.48,84.88,NA,0,25.39,19.7,5.7,1092.72,1092.72,967.62,183.85,183.85,401.15,683.82,687.63,670.99,NA,NA,37.3,37.3,35.1,15.3,15.3,22.6,28.95,28.94,28.98,29.51,29.59,29.23,35.29,34.83,28.98,979.41,955.45,670.99,17,17,15.5,8.5,8.5,9.5,13.77,14.03,12.9,15.03,14.95,12.9,47.56,42.59,484.55,392.61,111.01,1036.96,1155.58,34.53,37.1,163.25,NA,NA,130.7,32.55,0,0,0,52.66,86.75,76.63,14.37,154.38,0,47.63,67.72,59.59,11.21,123.75,0,0,0,5.03,19.03,17.04,3.17,30.63,87.52,0.2,15.73,22.05,31.28,156.77,NA,72.75,0.2,13.07,18.06,21.85,125.92,14.77,0,2.66,3.99,9.43,30.85,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"39","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_747",25,21,101,5,0.8,0.2,371.36,286.48,84.88,NA,0,27.04,21.03,6.01,1153.64,1153.64,1014.69,201.78,201.78,427.48,728.03,734.01,707.83,NA,NA,38.33,38.33,35.94,16.03,16.03,23.33,29.89,29.93,29.78,30.45,30.57,30.02,36.28,35.86,29.78,1035.36,1012.24,707.83,15.7,15.7,15.14,9.21,9.21,12.43,13.68,13.6,13.92,15.24,15.15,13.92,45.75,42.01,509.53,417.32,116.22,1036.96,1155.58,34.04,36.58,173.39,NA,0,136.77,36.63,0,0,0,60.44,83.35,82.6,13.64,164.67,0,52.78,60.7,62.24,10.31,129.97,0,0,0,7.65,22.65,20.36,3.33,34.7,92.3,0.33,16.59,23.07,33.59,165.87,NA,75.66,0.33,13.95,19.28,23.64,132.85,16.64,0,2.64,3.79,9.94,33.02,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"40","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_747",25,21,106,10,0.8,0.2,371.36,286.48,84.88,NA,0,28.59,22.28,6.31,1210.33,1210.33,1059.21,219.81,219.81,452.74,769.76,777.73,742.85,NA,NA,39.26,39.26,36.72,16.73,16.73,24.01,30.76,30.83,30.51,31.31,31.47,30.75,37.2,36.8,30.51,1088.21,1065.83,742.85,15.89,15.89,15.32,9.48,9.48,12.63,13.89,13.83,14.11,15.44,15.35,14.11,45.17,41.51,532.84,440.52,121.14,1036.96,1155.58,33.61,36.11,185.57,NA,0,146.76,38.81,0,0,0,72.32,84.17,80.1,13.5,176.26,0,64.32,61.92,59.26,10.26,139.57,0,0,0,8,22.26,20.84,3.25,36.69,98.6,0.5,17.57,24.36,35.8,176.82,NA,80.91,0.5,14.78,20.43,25.36,141.97,17.69,0,2.79,3.94,10.44,34.85,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"41","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_747",25,21,111,15,0.8,0.2,371.36,286.48,84.88,NA,0,30.06,23.48,6.59,1263.72,1263.72,1101.44,237.75,237.75,476.99,809.57,819.47,776.16,NA,NA,40.11,40.11,37.45,17.4,17.4,24.64,31.56,31.67,31.2,32.11,32.3,31.44,38.04,37.66,31.2,1138.17,1116.5,776.16,16.07,16.07,15.48,9.74,9.74,12.81,14.09,14.04,14.28,15.62,15.54,14.28,44.65,41.06,554.84,462.58,125.79,1036.96,1155.58,33.22,35.69,197.33,NA,0,156.42,40.91,0,0,0,88.81,83.34,77.56,12.73,187.6,0,76,60.6,56.28,9.89,148.79,0,0,0,12.81,22.74,21.28,2.84,38.81,104.68,0.7,18.5,25.6,37.92,187.39,NA,85.98,0.7,15.57,21.52,27.01,150.79,18.69,0,2.93,4.08,10.9,36.61,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"42","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_747",25,21,116,20,0.81,0.19,371.36,286.48,84.88,NA,0,31.48,24.62,6.86,1314.11,1314.11,1141.56,255.57,255.57,500.27,847.59,859.36,807.86,NA,NA,40.9,40.9,38.12,18.04,18.04,25.24,32.31,32.45,31.83,32.85,33.08,32.07,38.83,38.47,31.83,1185.47,1164.49,807.86,16.23,16.23,15.64,9.98,9.98,12.98,14.28,14.23,14.43,15.79,15.71,14.43,44.19,40.66,575.66,483.6,130.19,1036.96,1155.58,32.87,35.32,208.69,NA,0,165.76,42.93,0,0,0,107.81,86.75,74.83,11.74,198,0,90.33,63.61,53.2,9.12,157.45,0,0,0,17.49,23.14,21.63,2.61,40.55,110.53,0.94,19.4,26.78,39.96,197.61,NA,90.86,0.94,16.33,22.57,28.61,159.32,19.67,0,3.07,4.21,11.35,38.29,"CS_IFN2_PsylPnig__Output_Plot_1_747.xlsx"
"43","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","1_752",25,21,96,0,NA,NA,1191.89,NA,NA,NA,NA,28.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.15,NA,NA,17.54,NA,NA,24.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,NA,NA,6.38,NA,NA,NA,NA,674.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"44","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","1_752",25,21,96,0,0.84,0.16,1191.89,905.41,286.48,NA,0,28.79,24.23,4.55,532.97,532.97,226.98,119.79,127.68,119.79,241.51,267.65,158.88,NA,NA,26.05,26.05,17,12.35,12.75,12.35,17.15,18.12,14.09,17.54,18.46,14.22,25.07,25.07,16.4,494.12,494.12,211.77,8.5,8.5,6,3,4,3,5.32,5.65,4.28,6.42,6.42,5.8,31.04,25.63,674.59,513.54,108.85,1048.54,1160.19,45.09,48.45,80.74,NA,NA,71.12,9.62,0,0,0,0,19.31,0,34.47,70.21,0,0,19.31,0,27.38,62.38,0,0,0,0,0,0,7.09,7.83,44.97,0,19.39,32.14,29.31,125.82,NA,40.86,0,16.08,22.22,21.78,100.93,4.11,0,3.32,9.93,7.53,24.89,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"45","CS_IFN2_PsylPnig.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","1_752",25,21,101,5,0.84,0.16,1191.89,905.41,286.48,NA,0,32.7,27.54,5.15,592.03,592.03,254.91,138.14,147.67,138.14,274.31,304.18,179.93,NA,NA,27.46,27.46,18.02,13.26,13.71,13.26,18.3,19.34,15.01,18.69,19.68,15.14,26.48,26.48,17.38,551.25,551.25,237.63,6.6,6.6,5.81,5.11,5.23,5.11,5.75,5.86,5.4,6.53,6.53,5.75,31.45,24.65,747.18,578.78,121.11,1048.54,1160.19,44.37,47.68,95.57,NA,0,82.59,12.98,0,0,0,0,27.79,0,37.03,83.29,0,0,27.79,0,27.06,72.63,0,0,0,0,0,0,9.97,10.66,52.64,0,21.47,33.7,33.97,141.77,NA,47.1,0,18.27,25.25,25.44,116.05,5.54,0,3.2,8.45,8.53,25.72,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"46","CS_IFN2_PsylPnig.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","1_752",25,21,106,10,0.84,0.16,1191.89,905.41,286.48,NA,0,36.42,30.68,5.73,647.14,647.14,281.21,156.39,167.3,156.39,305.55,338.89,200.17,NA,NA,28.7,28.7,18.92,14.11,14.6,14.11,19.33,20.43,15.84,19.72,20.77,15.96,27.72,27.72,18.24,603.79,603.79,261.95,6.68,6.68,5.91,5.22,5.37,5.22,5.86,5.98,5.51,6.61,6.61,5.85,30.33,23.86,814.72,640.31,132.71,1048.54,1160.19,43.8,47.07,107.94,NA,0,93.34,14.6,0,0,0,0,32.53,0,35.81,94.52,0,0,32.53,0,25.19,82.12,0,0,0,0,0,0,10.62,12.4,59.14,0,23.99,37.43,38.49,159.06,NA,52.87,0,20.35,28.13,29,130.35,6.27,0,3.64,9.31,9.49,28.71,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"47","CS_IFN2_PsylPnig.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","1_752",25,21,111,15,0.84,0.16,1191.89,905.41,286.48,NA,0,39.93,33.65,6.29,697.52,697.52,305.79,174.36,186.42,174.36,335.05,371.61,219.51,NA,NA,29.8,29.8,19.73,14.9,15.41,14.9,20.26,21.41,16.6,20.65,21.75,16.72,28.8,28.8,19.02,651.94,651.94,284.69,6.75,6.75,5.99,5.32,5.49,5.32,5.96,6.07,5.6,6.68,6.68,5.93,29.4,23.21,877.27,697.94,143.63,1048.54,1160.19,43.34,46.57,119.73,NA,0,103.59,16.15,0,0,0,0,39.22,0,34.21,106.05,0,0,39.22,0,23.12,92.1,0,0,0,0,0,0,11.1,13.95,65.32,0,26.39,40.96,42.84,175.5,NA,58.33,0,22.32,30.84,32.43,143.92,6.98,0,4.07,10.12,10.41,31.58,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"48","CS_IFN2_PsylPnig.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","1_752",25,21,116,20,0.84,0.16,1191.89,905.41,286.48,NA,0,43.24,36.43,6.82,743.59,743.59,328.84,191.96,204.84,191.96,362.82,402.34,237.91,NA,NA,30.77,30.77,20.46,15.63,16.15,15.63,21.09,22.3,17.29,21.49,22.63,17.4,29.76,29.76,19.71,696,696,305.91,6.81,6.81,6.06,5.41,5.59,5.41,6.04,6.15,5.67,6.74,6.74,5.99,28.61,22.66,935.16,751.77,153.91,1048.54,1160.19,42.96,46.16,130.91,NA,0,113.28,17.63,0,0,0,0,50.23,0,31.74,116.19,0,0,50.23,0,21.18,100.98,0,0,0,0,0,0,10.56,15.21,71.14,0,28.65,44.28,46.99,191.06,NA,63.47,0,24.17,33.4,35.7,156.74,7.66,0,4.49,10.89,11.28,34.32,"CS_IFN2_PsylPnig__Output_Plot_1_752.xlsx"
"49","CS_IFN2_PsylPnig.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","12_154",21,25,94,0,NA,NA,362.31,NA,NA,NA,NA,18.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.08,NA,NA,25.28,NA,NA,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.18,NA,NA,12.84,NA,NA,NA,NA,368.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylPnig__Output_Plot_12_154.xlsx"
"50","CS_IFN2_PsylPnig.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","12_154",21,25,94,0,0.66,0.34,362.31,272.33,89.98,NA,0,18.19,10.93,7.26,1544.82,1262.93,1544.82,89.92,89.92,433.74,502.09,401.5,806.56,NA,NA,44.35,40.1,44.35,10.7,10.7,23.5,23.08,20.27,31.56,25.28,22.61,32.05,35.6,31.65,31.56,1007.33,805.84,806.56,18,14,18,6,6,7.5,10.18,8.84,14.23,13,11.83,14.23,44.1,36.5,368.94,225.68,138.16,921.73,1117.52,40.43,43.44,101.24,NA,NA,56.3,44.93,0,0,0,33.01,44.35,27.46,11.07,95.08,0,17.44,23.37,9.94,7.64,52.66,0,0,0,15.57,20.98,17.52,3.43,42.42,51.98,0.34,10.72,14.88,23.65,101.56,NA,31.35,0.26,7.25,10.02,11.64,60.52,20.63,0.08,3.46,4.85,12.01,41.04,"CS_IFN2_PsylPnig__Output_Plot_12_154.xlsx"
